,count_of_sizes,colors,color,product_code,reviews,star_rating,Size,comfort,quality
51,"['M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Core Black / Cloud White / Team Colleg Gold 2', 'Team Dark Green / Cloud White / Collegiate Orange', 'Team Power Red 2 / Cloud White / Core Black', 'Core White / Silver Green S23 / Off White', 'Core White / Chalky Brown S22 / Off White', 'Shadow Navy / Court Green / Dash Grey', 'Cloud White / Cloud White / Cloud White', 'Collegiate Purple / Preloved Yellow F23 / Aluminium', 'Crew Blue S21 / Grey Six / Off White', 'Wonder Silver / Core Black / Off White', 'Wonder Beige / Clay / Off White', 'Grey / Off White / Wonder Beige F23', 'Cloud White / Off White / Acid Orange', 'Cloud White / Semi Lucid Blue / Clear Sky', 'Team Maroon 2 / Cloud White / Stone', 'Regal Purple / Cloud White / Team Sand']",[],['Product code: IE7700'],['Reviews (166)'],['4.5'],['49.5482'],['79.2169'],['87.9518']
52,"['7', '8']",[],['Grey One / Core Black / Bright Red'],['Product code: HQ6438'],['Reviews (107)'],['4.7'],['47.4299'],['87.6168'],['91.8224']
53,"['7.5', '9']","['Cloud White / Core Black / Grey One', 'Cloud White / Grey Two / Core Black', 'Core Black / Core Black / Grey Five']",[],['Product code: GY3047'],['Reviews (33)'],['4.2'],['47.6562'],['74.2188'],['81.8182']
54,"['10', '10.5', '11', '11.5', '12', '13', '14']",[],['Cloud White / Core Black / Signal Green'],['Product code: EE9033'],['Reviews (53)'],['3.9'],['39.1509'],['61.7925'],['70.283']
55,"['6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '13', '14']",[],['Arctic Night / Cloud White / Wonder Clay'],['Product code: ID1557'],['Reviews (24)'],['4.5'],['42.7083'],['78.125'],['88.5417']
56,"['8', '13']","['Cloud White / Core Black / Cloud White', 'Core Black / Cloud White / Carbon', 'Carbon / Zero Metalic / Cloud White', 'Focus Olive F21 / Zero Metalic / Orbit Green F21', 'Cloud White / Core Black / Impact Orange F22', 'Impact Orange F22 / Cloud White / Trace Grey', 'Halo Silver S21 / Night Metallic / Carbon', 'Core Black / Night Metallic / Lucid Blue', 'Better Scarlet / Cloud White / Solar Red', 'Crystal White / Night Metallic / Pulse Mint']",[],['Product code: GX9250'],['Reviews (1027)'],['4.6'],['48.1743'],['86.9279'],['87.7313']
57,"['M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5']","['Core Black / Cloud White / Core Black', 'Ginger / Cloud White / Ginger', 'Cloud White / Core Black / Cloud White']",[],['Product code: IG2441'],['Reviews (41)'],['4.5'],['59.1463'],['89.0244'],['90.2439']
58,"['5', '5.5', '6', '7', '7.5', '8', '11.5', '12']","['Core Black / Grey Five / Off White', 'Cloud White / Mgh Solid Grey / Off White', 'Core Black / Grey Four / Cloud White', 'Cloud White / Grey One / Core Black', 'Grey Three / Grey One / Core Black', 'Core Black / Core Black / Core Black', 'Active Teal / Core Black / Off White', 'Bliss / Core Black / Cloud White', 'Grey Two / Grey One / Silver Metallic', 'Cloud White / Core Black / Silver Metallic', 'Wonder Beige / Shadow Olive / Better Scarlet', 'Focus Olive / Silver Pebble / Carbon', 'Wonder Beige / Aluminium / Core Black', 'Core Black / Carbon / Grey Five']",[],['Product code: ID0361'],['Reviews (733)'],['4.4'],['59.9932'],['76.1937'],['88.6085']
59,"['M 5 / W 6', 'M 5.5 / W 6.5', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5']","['Black / Black / Black', 'Unity Ink / Lush Red / Off White', 'Noble Purple / Black / Off White']",[],['Product code: IG0811'],['Reviews (63)'],['4.6'],['55.1587'],['82.1429'],['86.1111']
60,"['9.5', '10', '10.5', '11', '11.5', '12', '13']",[],['Blue / Core White / Team Semi Sol Orange'],['Product code: HQ1015'],['Reviews (40)'],['4.8'],['50.625'],['84.375'],['88.75']
61,"['M 9.5 / W 10.5', 'M 13 / W 14']","['Olive Strata S23 / Silver Pebble S23 / Pulse Lime S22', 'Cloud White / Grey Two / Acid Orange S21', 'Cloud White / Cloud White / Cloud White', 'Off White / Off White / Wonder Beige F23', 'Core Black / Core Black / Grey Six']",[],['Product code: IE9416'],['Reviews (170)'],['4.6'],['53.3824'],['84.7059'],['89.2647']
62,"['M 13 / W 14', 'M 14 / W 15']","['Pulse Mint / Core Black / Lucid Blue', 'Cloud White / Core Black / Green Spark']",[],['Product code: GV9068'],['Reviews (36)'],['4.6'],['53.4722'],['90.2778'],['86.1111']
63,"['M 5 / W 6', 'M 5.5 / W 6.5', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 13 / W 14', 'M 13.5 / W 14.5']","['Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Core Black / Lucid Lemon', 'Bright Royal / Cloud White / Bliss Blue']",[],['Product code: GZ2604'],['Reviews (25)'],['4.7'],['55'],['82'],['86']
64,"['8.5', '9.5', '10']","['Grey Five / Core Black / Grey Four', 'Core Black / Carbon / Red', 'Core Black / Grey Three / Core Black', 'Grey Five / Grey One / Bronze Strata S23', 'Core Black / Cloud White / Cloud White', 'Grey Five / Core Black / Grey Four', 'Core Black / Carbon / Pulse Lime S22', 'Core Black / Cloud White / Impact Orange F22']",[],['Product code: FW2836'],['Reviews (12)'],['4.6'],['45.8333'],['79.1667'],['81.25']
65,"['M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 13 / W 14']","['Collegiate Green / Cloud White / Bold Gold', 'Cloud White / Cloud White / Gold Metallic', 'Crew Blue S21 / Preloved Red S23 / Dark Blue', 'Core Black / Core Black / Gold Metallic', 'Collegiate Burgundy / Cloud White / Collegiate Navy', 'Cloud White / Better Scarlet S23 / Cloud White', 'Cloud White / Blue / Cloud White', 'Cloud White / Green / Cloud White', 'Grey Four / Grey Four / Core Black', 'Cloud White / Core Black / Gold Metallic', 'Shadow Olive / Shadow Olive / Core Black', 'Core Black / Cloud White / Gold Metallic']",[],['Product code: ID8379'],['Reviews (162)'],['4.8'],['53.858'],['81.9444'],['92.5926']
66,"['9', '12']","['Core Black / Cloud White / Team Colleg Gold 2', 'Team Dark Green / Cloud White / Collegiate Orange', 'Team Power Red 2 / Cloud White / Core Black', 'Core White / Silver Green S23 / Off White', 'Core White / Chalky Brown S22 / Off White', 'Shadow Navy / Court Green / Dash Grey', 'Cloud White / Cloud White / Cloud White', 'Collegiate Purple / Preloved Yellow F23 / Aluminium', 'Crew Blue S21 / Grey Six / Off White', 'Wonder Silver / Core Black / Off White', 'Wonder Beige / Clay / Off White', 'Grey / Off White / Wonder Beige F23', 'Cloud White / Off White / Acid Orange', 'Cloud White / Semi Lucid Blue / Clear Sky', 'Team Maroon 2 / Cloud White / Stone', 'Regal Purple / Cloud White / Team Sand']",[],['Product code: ID8387'],['Reviews (166)'],['4.5'],['49.5482'],['79.2169'],['87.9518']
67,"['6.5', '7', '7.5', '8', '9', '9.5', '10', '10.5', '11', '11.5', '12', '13', '14']","['Core Black / Cloud White / Carbon', 'Cloud White / Cloud White / Crystal White', 'Core Black / Core Black / Core Black', 'Cloud White / Cloud White / Beam Green F22', 'Core Black / Cloud White / Solar Yellow', 'Lucid Blue S23 / Cloud White / Pulse Mint S22', 'Cloud White / Grey Two / Lucid Blue S23']",[],['Product code: HQ8585'],['Reviews (687)'],['4.5'],['49.0175'],['81.8413'],['85.6623']
68,"['M 6 / W 7', 'M 8 / W 9', 'M 9 / W 10', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 14 / W 15']",[],['Core Black / Dark Silver Metallic / Grey Five'],['Product code: GW2119'],['Reviews (28)'],['4.3'],['47.3214'],['83.0357'],['88.3929']
69,"['M 8.5 / W 9.5', 'M 9 / W 10', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 12 / W 13', 'M 13 / W 14']","['Grey Three / Core Black / Grey Five', 'Cloud White / Grey One / Beam Orange', 'Aluminium / Olive Strata / Magic Beige', 'Grey One / Cloud White / Trace Grey', 'Sand Strata / Earth Strata / Shadow Red', 'Earth Strata / Core Black / Collegiate Green', 'Crystal White / Grey One / Grey Four', 'Core Black / Carbon / Grey Three', 'Magic Beige / Off White / Gum', 'Grey Five / Grey One / Beam Orange F22', 'Core Black / Silver Metallic / Trace Grey', 'Aluminium / Magic Beige F22 / Simple Brown', 'Almost Yellow F22 / Clear Blue / Shadow Olive S22']",[],['Product code: HQ9118'],['Reviews (9)'],['4.6'],['58.3333'],['94.4444'],['97.2222']
70,"['M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Wonder Steel F22 / Cloud White / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Cloud White / Core Black', 'Cloud White / Team Navy Blue 2 / Better Scarlet S23', 'Team Navy Blue 2 / Better Scarlet S23 / Cloud White', 'Lucid Blue S23 / Off White / Pulse Mint S22', 'Grey One / Off White / Lucid Fuchsia S23']",[],['Product code: HQ6708'],['Reviews (566)'],['4.4'],['47.828'],['74.3351'],['85.1148']
71,"['6.5', '7', '12.5', '14']","['Core Black / Collegiate Orange / Dark Green', 'Grey Two / Cloud White / Grey Two', 'Team College Purple / Cloud White / Team College Purple', 'Team Power Red 2 / Cloud White / Team Power Red 2', 'Cloud White / Core Black / Cloud White', 'Core Black / Cloud White / Core Black', 'Team Maroon 2 / Cloud White / Team Maroon 2']",[],['Product code: IE9375'],['Reviews (45)'],['4.5'],['44.4444'],['76.1111'],['85.5556']
72,['9'],"['Olive Strata / Core Black / Core Black', 'Core Black / Cloud White / Off White', 'Cloud White / Cloud White / Off White']",[],['Product code: F34941'],['Reviews (500)'],['4.6'],['55.5'],['76.15'],['84.45']
73,"['6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14']","['Core Black / Silver Metallic / Cloud White', 'Cloud White / Silver Metallic / Silver Metallic', 'Team Light Grey / Cloud White / Silver Metallic', 'Team Power Red / Cloud White / Solar Red', 'Royal Blue / Cloud White / Solar Blue', 'Team Navy / Cloud White / Mystery Ink']",[],['Product code: FY4178'],['Reviews (17)'],['4.6'],['51.4706'],['92.6471'],['91.1765']
74,['M 11.5 / W 12.5'],[],['Core Black / Core Black / Core Black'],['Product code: GZ5050'],['Reviews (106)'],['4.6'],['42.9245'],['78.066'],['87.5']
75,"['7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '13']",[],['Core Black / Cloud White / Solar Red'],['Product code: EG2370'],['Reviews (27)'],['4.1'],['28.7037'],['69.4444'],['81.4815']
76,"['6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14']","['Royal Blue / Cloud White / Silver Metallic', 'Cloud White / Silver Metallic / Silver Metallic', 'Core Black / Cloud White / Silver Metallic', 'Team Navy / Cloud White / Silver Metallic', 'Team Light Grey / Cloud White / Silver Metallic', 'Team Power Red / Cloud White / Silver Metallic']",[],['Product code: S23860'],['Reviews (34)'],['4.5'],['50.7353'],['78.6765'],['83.8235']
77,"['6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14']","['Royal Blue / Cloud White / Silver Metallic', 'Cloud White / Silver Metallic / Silver Metallic', 'Core Black / Cloud White / Silver Metallic', 'Team Navy / Cloud White / Silver Metallic', 'Team Light Grey / Cloud White / Silver Metallic', 'Team Power Red / Cloud White / Silver Metallic']",[],['Product code: S23861'],['Reviews (34)'],['4.5'],['50.7353'],['78.6765'],['83.8235']
78,"['5', '6']","['Wonder Beige / Red / Wonder White', 'Core Black / Carbon / Cloud White', 'Cloud White / Grey One / Core Black', 'Core Black / Grey Five / Cloud White', 'Cloud White / Core Black / Grey Six', 'Grey Three / Grey / Core Black', 'Dark Brown / Core Black / Focus Olive']",[],['Product code: IG5782'],['Reviews (188)'],['4.5'],['54.5213'],['81.7819'],['89.2287']
79,"['7.5', '9.5', '10', '11']","['Metal Grey / Grey Four / Crystal White', 'Crystal White / Wonder White F21 / Crystal White', 'Focus Olive / Core Black / Dark Brown', 'Core Black / Carbon / Core Black', 'Aluminium / Wonder Beige / Cloud White', 'Silver Pebble / Focus Olive / Aluminium', 'Earth Strata / Dark Brown / Carbon', 'Silver Pebble S23 / Wonder Beige F23 / Focus Olive F21', 'Wonder White / Crystal White / Earth Strata', 'Grey Five / Better Scarlet S23 / Core Black']",[],['Product code: ID4593'],['Reviews (200)'],['4.7'],['47.5'],['85.25'],['91']
80,"['6', '7']","['Pantone / Pantone / Crystal White', 'Better Scarlet / Better Scarlet / Core Black', 'Core Black / Core Black / Crystal White', 'Crystal White / Off White / Blue Bird', 'Core Black / Core Black / Simple Brown', 'Cloud White / Green / Off White', 'Cloud White / Cloud White / Cloud White']",[],['Product code: H06184'],['Reviews (34)'],['4.2'],['63.2353'],['64.7059'],['86.7647']
81,['10'],"['Olive Strata / Core Black / Core Black', 'Core Black / Cloud White / Off White', 'Cloud White / Cloud White / Off White']",[],['Product code: HQ8536'],['Reviews (500)'],['4.6'],['55.5'],['76.15'],['84.45']
82,"['9', '9.5', '10', '10.5', '11', '11.5', '12']",[],['Cloud White / Crystal White / Zero Metalic'],['Product code: IE9310'],['Reviews (1)'],['5.0'],['50'],['75'],['100']
83,['M 13 / W 14'],"['Core Black / Cloud White / Cloud White', 'Core Black / Core Black / Cloud White', 'Core Black / Cloud White / Grey Two', 'Core Black / Cloud White / Cloud White', 'Core Black / Carbon / Core Black', 'Cloud White / Grey Two / Cloud White', 'Core Black / Core Black / Cloud White', 'Core Black / Cloud White / Core Black', 'Core Black / Gold Metallic / Core Black', 'Core Black / Cloud White / Core Black', 'Legend Ink / Cloud White / Legend Ink', 'Cloud White / Core Black / Core Black', 'Cloud White / Core Black / Grey Three', 'Core Black / Core Black / Core Black', 'Shadow Navy S22 / Cloud White / Shadow Navy S22', 'Core Black / Preloved Yellow / Core Black', 'Shadow Navy / Preloved Yellow / Shadow Navy']",[],['Product code: H03616'],['Reviews (11562)'],['4.7'],['51.9722'],['89.596'],['88.7909']
84,"['5', '6', '7']","['Grey One / Crystal White / Cloud White', 'Vivid Red / Better Scarlet / Cloud White', 'Grey Five / Carbon / Bright Royal', 'Cloud White / Core Black / Gold Metallic', 'Core Black / Cloud White / Gold Metallic', 'Core Black / Cloud White / Carbon', 'Cloud White / Core Black / Cloud White', 'Wonder Taupe / Simple Brown / Core Black', 'Grey Six / Solar Orange / Core Black', 'Active Teal / Core Black / Crystal White', 'Active Purple / Core Black / Signal Green', 'Crystal White / Core Black / Signal Green', 'Core Black / Core Black / Signal Green', 'Core Black / Grey Five / Core Black', 'Magic Grey S22 / Cloud White / Beam Orange F22', 'Beam Orange F22 / Grey One / Bliss Orange', 'Cloud White / Core Black / Grey One', 'Core Black / Core Black / Core Black', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Core Black / Core Black / Core Black', 'Core Black / Cloud White / Core Black', 'Royal Blue / Crystal White / Core Black', 'Core Black / Cloud White / Grey Six', 'Cloud White / Cloud White / Grey Two', 'Core Black / Core Black / Core Black', 'Core Black / Cloud White / Core Black', 'Solar Yellow / Solar Yellow / Core Black', 'Focus Olive F21 / Focus Olive F21 / Core Black', 'Silver Green / Carbon / Grey Four', 'Light Solid Grey / Silver Metallic / Crystal White', 'Bright Royal / Black Blue Met. / Silver Metallic', 'Grey Three / Cloud White / Core Black']",[],['Product code: HQ4444'],['Reviews (1178)'],['4.4'],['51.2521'],['76.528'],['82.6401']
85,"['4', '4.5', '5', '5.5', '6', '6.5', '7']","['Core Black / Grey Five / Off White', 'Cloud White / Mgh Solid Grey / Off White', 'Core Black / Grey Four / Cloud White', 'Cloud White / Grey One / Core Black', 'Grey Three / Grey One / Core Black', 'Core Black / Core Black / Core Black', 'Active Teal / Core Black / Off White', 'Bliss / Core Black / Cloud White', 'Grey Two / Grey One / Silver Metallic', 'Cloud White / Core Black / Silver Metallic', 'Wonder Beige / Shadow Olive / Better Scarlet', 'Focus Olive / Silver Pebble / Carbon', 'Wonder Beige / Aluminium / Core Black', 'Core Black / Carbon / Grey Five']",[],['Product code: FZ5706'],['Reviews (734)'],['4.4'],['59.9796'],['76.1921'],['88.624']
86,"['8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '13']","['Cream White / Royal Blue / Royal Blue', 'Better Scarlet / Cloud White / Gold Metallic', 'Supplier Colour / Core Black / Better Scarlet', 'Cloud White / Better Scarlet S23 / Chalk White', 'Cloud White / Core Black / Hi-Res Green', 'Cloud White / Core Black / Turbo']",[],['Product code: GV9585'],['Reviews (402)'],['4.8'],['48.694'],['85.8209'],['91.2935']
87,"['8', '9', '9.5', '10', '10.5', '11', '11.5', '12', '13']","['Cream White / Royal Blue / Royal Blue', 'Better Scarlet / Cloud White / Gold Metallic', 'Supplier Colour / Core Black / Better Scarlet', 'Cloud White / Better Scarlet S23 / Chalk White', 'Cloud White / Core Black / Hi-Res Green', 'Cloud White / Core Black / Turbo']",[],['Product code: GV9584'],['Reviews (402)'],['4.8'],['48.694'],['85.8209'],['91.2935']
88,"['M 5.5 / W 6.5', 'M 6 / W 7', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 9 / W 10', 'M 10 / W 11', 'M 10.5 / W 11.5']","['Grey Two / Arctic Night F23 / Lucid Lemon F23', 'Crystal Jade S24 / Aurora Met. S24 / Green Spark S24']",[],['Product code: HP6846'],['Reviews (119)'],['4.6'],['47.0588'],['76.4706'],['89.4958']
89,"['M 5 / W 6', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 13 / W 14']","['Crystal White / Cloud White / Cloud White', 'Core Black / Cloud White / Cloud White', 'Shadow Red / Cloud White / Better Scarlet S23', 'Wonder Taupe / Cloud White / Lucid Blue', 'Core Black / Carbon / Core Black']",[],['Product code: HP5993'],['Reviews (4)'],['5.0'],['50'],['100'],['100']
90,"['5', '6', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12']","['Core Black / Matte Silver / Solar Green', 'Cloud White / Grey / Core Black']",[],['Product code: IE4217'],['Reviews (3)'],['3.7'],['50'],['75'],['83.3333']
91,"['5', '5.5', '6', '7', '7.5', '8', '8.5', '9.5', '10.5']","['Core Black / Core Black / Carbon', 'Cloud White / Cloud White / Cloud White']",[],['Product code: HP9778'],['Reviews (24)'],['4.5'],['52.0833'],['83.3333'],['86.4583']
92,"['7.5', '9', '10.5', '11', '11.5', '12']","['Core Black / Cloud White / Grey Six', 'Solar Red / Dark Blue / Cloud White']",[],['Product code: GW6765'],['Reviews (403)'],['4.6'],['51.3027'],['84.7395'],['90.3226']
93,"['7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13']",[],['Grey One / Cloud White / Gum'],['Product code: IF7528'],['Reviews (17)'],['4.6'],['55.8824'],['76.4706'],['80.8824']
94,['M 11.5 / W 12.5'],"['Beam Pink F22 / Core Black / Coral Fusion S23', 'Core Black / Core Black / Carbon', 'Cloud White / Core Black / Solar Yellow']",[],['Product code: GV9063'],['Reviews (265)'],['4.7'],['52.5472'],['85.6604'],['91.7925']
95,"['M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11']","['Core Black / Cloud White / Core Black', 'Ginger / Cloud White / Ginger', 'Cloud White / Core Black / Cloud White']",[],['Product code: HQ8636'],['Reviews (41)'],['4.5'],['59.1463'],['89.0244'],['90.2439']
96,"['7', '7.5', '8', '8.5', '15']","['Core Black / Carbon / Grey Four', 'Focus Olive F21 / Core Black / Grey Five']",[],['Product code: HQ3554'],['Reviews (176)'],['4.3'],['49.0057'],['76.7045'],['85.2273']
97,"['5', '5.5', '6', '6.5', '7', '8', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14']","['Core Black / Cloud White / Core Black', 'Cloud White / Core Black / Cloud White']",[],['Product code: HR0609'],['Reviews (42)'],['4.4'],['42.8571'],['76.7857'],['82.1429']
98,"['M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Core Black / Cloud White / Cloud White', 'Cloud White / Lucid Blue S23 / Better Scarlet S23', 'Arctic Fusion F23 / Cloud White / Lucid Lemon F23', 'Cloud White / Core Black / Off White', 'Chalk White / Wonder Clay F23 / Cloud White']",[],['Product code: IE7589'],['Reviews (39)'],['4.7'],['51.2821'],['78.8462'],['94.2308']
99,"['7', '7.5', '8', '8.5', '15']","['Core Black / Carbon / Grey Four', 'Focus Olive F21 / Core Black / Grey Five']",[],['Product code: HQ3554'],['Reviews (176)'],['4.3'],['49.0057'],['76.7045'],['85.2273']
100,"['5', '5.5', '6', '6.5', '7', '8', '9', '9.5', '10', '10.5', '11', '11.5', '12', '12.5', '13', '14']","['Core Black / Cloud White / Core Black', 'Cloud White / Core Black / Cloud White']",[],['Product code: HR0609'],['Reviews (42)'],['4.4'],['42.8571'],['76.7857'],['82.1429']
101,"['M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Core Black / Cloud White / Cloud White', 'Cloud White / Lucid Blue S23 / Better Scarlet S23', 'Arctic Fusion F23 / Cloud White / Lucid Lemon F23', 'Cloud White / Core Black / Off White', 'Chalk White / Wonder Clay F23 / Cloud White']",[],['Product code: IE7589'],['Reviews (39)'],['4.7'],['51.2821'],['78.8462'],['94.2308']
102,"['5', '6', '7']","['Wonder Beige / Red / Wonder White', 'Core Black / Carbon / Cloud White', 'Cloud White / Grey One / Core Black', 'Core Black / Grey Five / Cloud White', 'Cloud White / Core Black / Grey Six', 'Grey Three / Grey / Core Black', 'Dark Brown / Core Black / Focus Olive']",[],['Product code: IE4559'],['Reviews (188)'],['4.5'],['54.5213'],['81.7819'],['89.2287']
103,"['M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15', 'M 15 / W 16']","['Wonder Beige / Wonder Beige / Semi Impact Orange', 'Wonder Silver / Wonder Silver / Lucid Lemon']",[],['Product code: HQ8914'],['Reviews (14)'],['4.9'],['55.3571'],['92.8571'],['92.8571']
104,"['5', '6', '6.5']","['Wonder Beige / Red / Wonder White', 'Core Black / Carbon / Cloud White', 'Cloud White / Grey One / Core Black', 'Core Black / Grey Five / Cloud White', 'Cloud White / Core Black / Grey Six', 'Grey Three / Grey / Core Black', 'Dark Brown / Core Black / Focus Olive']",[],['Product code: IE4569'],['Reviews (188)'],['4.5'],['54.5213'],['81.7819'],['89.2287']
105,"['10.5', '11']","['Core Black / Magic Grey / Grey Three', 'Cloud White / Core White / Chalk White', 'Core Black / Grey Five / Carbon', 'Core Black / Core Black / Cloud White', 'Linen Green / Solar Gold / Court Green', 'Lucid Lemon / Flash Orange / Semi Flash Aqua', 'Grey One / Wonder Beige / Flash Orange', 'Wonder Blue / Lucid Lemon / Royal Blue', 'Pulse Lime / Lucid Lime / Core Black', 'Core Black / Core Black / Core Black', 'Olive Strata / Shadow Olive / Silver Pebble']",[],['Product code: IE9974'],['Reviews (429)'],['4.5'],['52.9206'],['83.236'],['85.0233']
106,"['12', '13']","['Metal Grey / Grey Four / Crystal White', 'Crystal White / Wonder White F21 / Crystal White', 'Focus Olive / Core Black / Dark Brown', 'Core Black / Carbon / Core Black', 'Aluminium / Wonder Beige / Cloud White', 'Silver Pebble / Focus Olive / Aluminium', 'Earth Strata / Dark Brown / Carbon', 'Silver Pebble S23 / Wonder Beige F23 / Focus Olive F21', 'Wonder White / Crystal White / Earth Strata', 'Grey Five / Better Scarlet S23 / Core Black']",[],['Product code: IG3079'],['Reviews (200)'],['4.7'],['47.5'],['85.25'],['91']
107,"['10', '11', '12']","['Solar Red / Legend Ink / Blue Dawn S23', 'Victory Blue F21 / Cloud White / Lucid Blue S23', 'Better Scarlet S23 / Cloud White / Solar Red', 'Halo Silver S21 / Cloud White / Carbon', 'Core Black / Core Black / Carbon', 'Core Black / Cloud White / Carbon', 'Cloud White / Core Black / Carbon', 'Lucid Lemon / Core Black / Wonder Blue', 'Arctic Night / Cloud White / Wonder Blue', 'Lucid Cyan F23 / Black Blue Met. / Wonder Silver F23', 'Core Black / Zero Metalic / Green Spark S24', 'Cloud White / Core Black / Bright Red']",[],['Product code: GX9775'],['Reviews (107)'],['4.5'],['47.8972'],['80.6075'],['87.3832']
108,"['6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5', '12', '13']","['White Tint / Off White / Cream White', 'Core Black / Carbon / Teal']",[],['Product code: HP6569'],['Reviews (1)'],['2.0'],['50'],['0'],['100']
109,"['9', '9.5', '10', '10.5', '11', '11.5', '12', '13']","['Grey Five / Core Black / Grey Four', 'Core Black / Carbon / Red', 'Core Black / Grey Three / Core Black', 'Grey Five / Grey One / Bronze Strata S23', 'Core Black / Cloud White / Cloud White', 'Grey Five / Core Black / Grey Four', 'Core Black / Carbon / Pulse Lime S22', 'Core Black / Cloud White / Impact Orange F22']",[],['Product code: GW5443'],['Reviews (12)'],['4.6'],['45.8333'],['79.1667'],['81.25']
110,"['8', '11', '11.5']","['Cloud White / Core Black / Cloud White', 'Cloud White / Core Black / Cloud White']",[],['Product code: EE9418'],['Reviews (308)'],['4.7'],['48.6201'],['85.5519'],['87.6623']
