,count_of_sizes,colors,color,product_code,reviews,star_rating,Size,comfort,quality
10,"['29904498:3.5', '29904502:4', '29904496:4.5', '29904494:5', '29904504:5.5', '29904503:6', '29904490:6.5', '29904510:7', '29904509:7.5', '29904491:8', '29904492:8.5', '29904488:9', '29904495:9.5', '29904507:10', '29904497:10.5']",[],['Shown: Black/Multi-Color/Picante Red/Black'],['Style: FV4145-001'],['Reviews (3)'],['5'],['67% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (3)']
11,"['26451504:6', '26451498:6.5', '26451494:8', '26451493:10', '26451499:12']",[],['Shown: Black/White'],['Style: DA1349-004'],['Reviews (78)'],['4.1'],['25% between Runs Small and True to Size'],['66% between Uncomfortable and Average'],[]
12,[],[],[],[],[],[],[],[],[]
13,[],[],[],[],[],[],[],[],[]
14,"['28765065:5', '28765069:5.5', '28765060:6', '28765064:6.5', '28765063:7', '28765066:7.5', '28765071:8', '28765059:8.5', '28765061:9', '28765067:9.5', '28765068:10', '28765062:10.5', '28765057:11', '28765058:11.5', '28765070:12']",[],['Shown: Black/White'],['Style: DV2024-001'],['Reviews (1)'],['5'],['100% between Runs Small and True to Size'],['50% between Uncomfortable and Average'],['Yes (1)']
15,"['28228082:13', '28228077:14', '28228069:15']",[],['Shown: Volt/Mint Foam/Vachetta Tan/Cave Purple'],['Style: DR9922-700'],['Reviews (7)'],['5'],['40% between Runs Small and True to Size'],['80% between Uncomfortable and Average'],[]
16,"['30345365:4', '30345349:4.5', '30345355:5', '30345351:5.5', '30345356:6', '30345359:6.5', '30345357:7', '30345361:7.5', '30345358:8', '30345363:8.5', '30345368:9', '30345366:9.5', '30345350:10', '30345353:10.5', '30345352:11', '30345354:11.5', '30345360:12', '30345362:13', '30345364:14', '30345367:15']","['Black/Black/White/University Red', 'Fir/Fir/White/White', 'Anthracite/Anthracite/Black/Black']",['Shown: Anthracite/Anthracite/Black/Black'],['Style: FD0731-001'],['Reviews (4)'],['5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (4)']
17,"['29197894:3.5', '29197891:4', '29197898:4.5', '29091223:8', '29091233:8.5', '29091224:9', '29091234:9.5', '29091225:10', '29091230:10.5', '29091229:11', '29091227:11.5', '29091235:12', '29091236:12.5', '29091226:13', '29091231:14', '29091232:15']","['White/Bordeaux/Metallic Silver', 'White/Midnight Navy/Wolf Grey/Metallic Silver', 'White/Pine Green', 'White/Black']",['Shown: White/Pine Green'],['Style: DQ0660-130'],['Reviews (19)'],['4.8'],['56% between Runs Small and True to Size'],['95% between Uncomfortable and Average'],['Yes (13)']
18,"['29814372:4', '29814377:4.5', '29814365:5', '29814364:6', '29814370:6.5', '29814367:7', '29814368:7.5', '29814366:8', '29814374:8.5', '29814363:9', '29814373:9.5', '29814378:10', '29814379:10.5', '29814376:11', '29814381:11.5', '29814371:12', '29814380:12.5', '29814369:13']","['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome', 'Metallic Silver/Black/Hyper Pink']",['Shown: Light Crimson/Bright Mandarin/Black/Pale Ivory'],['Style: FD1157-600'],['Reviews (0)'],['0'],[],[],[]
19,"['29628617:4', '29628511:4.5', '29628623:5', '29628622:5.5', '29628624:6', '29628625:6.5', '29628616:7', '29628615:7.5', '29628618:8', '29628512:8.5', '29628627:9', '29628628:9.5', '29628626:10', '29628619:10.5', '29628621:11', '29628613:11.5', '29628614:12', '29628629:13']","['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Bright Crimson/Black/Black/White']",['Shown: Bright Crimson/Black/Black/White'],['Style: DJ5630-600'],['Reviews (0)'],['0'],[],[],[]
20,['29197670:4'],"['Phantom/Bright Crimson/White/Midnight Navy', 'Anthracite/White/Cool Grey/Black', 'White/Pure Platinum/Wolf Grey/Black']",['Shown: Phantom/Bright Crimson/White/Midnight Navy'],['Style: DJ5593-041'],['Reviews (73)'],['4.1'],['16% between Runs Small and True to Size'],['76% between Uncomfortable and Average'],[]
21,"['29141772:8', '29141762:8.5', '29141774:9', '29141766:9.5', '29141776:10', '29141758:10.5', '29141768:11', '29141780:11.5', '29141767:12', '29141763:13', '29141771:14']","['Pure Platinum/Light Ultramarine/Football Grey/Dark Smoke Grey', 'White/Clear Jade/Rush Fuchsia/Black', 'Photon Dust/Emerald Rise/Volt/Black', 'White/Pure Platinum/Black', 'Black/Smoke Grey/Iron Grey/White', 'Phantom/Oil Green/Sail/Earth']",['Shown: White/Pure Platinum/Black'],['Style: DX0024-100'],['Reviews (1)'],['4'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
22,"['29545236:3.5', '29545231:4', '29545238:4.5', '29545237:5', '29545239:5.5', '29545241:6', '29545230:6.5', '29545240:7', '29545248:7.5', '29545246:8', '29545249:8.5', '29545245:9', '29545242:9.5', '29545228:10', '29545229:10.5', '29545235:11', '29545250:11.5', '29545234:12', '29545232:12.5', '29545243:13', '29545244:14', '29545233:15']",[],['Shown: Black/White/Metallic Gold/Malachite'],['Style: FJ0850-001'],['Reviews (0)'],['0'],[],[],[]
23,"['29481690:3.5', '29481686:4', '29481696:4.5', '29481680:5', '29481677:5.5', '29481679:6', '29481683:6.5', '29481688:7', '29481689:7.5', '29481695:8', '29481682:8.5', '29481692:9', '29481684:9.5', '29481676:10', '29481685:10.5', '29481678:11', '29481681:11.5', '29481691:12', '29481698:12.5', '29481697:13', '29481694:14', '29481693:15']","['Phantom/White/Light Bone/Barely Volt', 'Wolf Grey/Smoke Grey/White', 'White/Black/White', 'Grey Fog/Cement Grey/Burnt Sunrise/White', 'White/Pure Platinum/Fire Red/Black', 'Black/Cement Grey/Metallic Silver/White']",['Shown: Phantom/White/Light Bone/Barely Volt'],['Style: DM0103-003'],['Reviews (93)'],['4.5'],['54% between Runs Small and True to Size'],['81% between Uncomfortable and Average'],['Yes (3)']
24,"['29750549:3.5', '29750565:4', '29750556:4.5', '29750560:5', '29750558:5.5', '29750562:6', '29750552:6.5', '29750569:7', '29750554:7.5', '29750570:8', '29750563:8.5', '29750568:9', '29750566:9.5', '29750557:10', '29750548:10.5', '29750559:11', '29750550:11.5', '29750553:12', '29750551:12.5', '29750555:13', '29750564:14', '29750567:15']","['White/Gum Medium Brown/Black', 'Black/Anthracite/Gum Medium Brown/White', 'Sea Glass/Mica Green/Lime Blast/Sequoia', 'Photon Dust/White/Track Red/Midnight Navy', 'White/Black', 'Black/White']",['Shown: Sea Glass/Mica Green/Lime Blast/Sequoia'],['Style: DV1403-002'],['Reviews (20)'],['4.5'],['32% between Runs Small and True to Size'],['82% between Uncomfortable and Average'],['Yes (5)No (1)']
25,"['28817192:7', '28817194:7.5', '28817188:8', '28817191:8.5', '28817195:9', '28817187:9.5', '28817185:10', '28817190:10.5', '28817193:11', '28817197:11.5', '28817196:12', '28817189:13', '28817186:14']",[],['Shown: White/Photo Blue/Black'],['Style: DJ5590-103'],['Reviews (2)'],['4.5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],[]
26,['29197696:3.5'],"['Cool Grey/Gamma Blue/Black', 'White/Pure Platinum/White', 'Black/Iron Grey/White/Black', 'White/Noble Green/Pollen/Black', 'White/Phantom/Volt/Black', 'White/Midnight Navy/Black']",['Shown: White/Phantom/Volt/Black'],['Style: DD9315-108'],['Reviews (107)'],['4.7'],['54% between Runs Small and True to Size'],['82% between Uncomfortable and Average'],['Yes (14)']
27,"['28815579:3.5', '28815582:4', '28815575:4.5', '28815591:5', '28815593:6', '28815585:6.5', '28815589:7', '28815587:7.5', '28815590:8', '28815580:8.5', '28815571:9', '28815583:9.5', '28815576:10', '28815574:10.5', '28815578:11', '28815572:11.5', '28815586:12', '28815573:12.5', '28815588:13', '28815581:14', '28815584:15', '28815592:16']","['Opti Yellow/Black/White', 'Wolf Grey/Anthracite/Black', 'Black/Anthracite/Sail/White', 'Sea Glass/Black/White/Stadium Green', 'Hyper Royal/Black/White', 'Sequoia/Lime Blast/Sea Glass', 'Light Smoke Grey/Hot Punch/Black', 'Ocean Bliss/Mineral Teal/Citron Tint/White', 'Black/White', 'Football Grey/Blue Lightning/Iron Grey', 'Medium Soft Pink/White/Gum Light Brown/Black', 'Photon Dust/White']",['Shown: Medium Soft Pink/White/Gum Light Brown/Black'],['Style: DV1202-601'],['Reviews (10)'],['4.6'],['50% between Runs Small and True to Size'],['63% between Uncomfortable and Average'],['Yes (2)']
28,"['29763554:3.5', '29763545:7.5', '29763542:8', '29763543:8.5', '29763541:9', '29763550:9.5', '29763553:10', '29763560:10.5', '29763558:11', '29763559:11.5', '29763556:12', '29763561:12.5', '29763546:13', '29763544:14', '29763551:15', '29763548:16']",[],['Shown: Metallic Silver/Photon Dust/White/Metallic Silver'],['Style: FD6815-001'],['Reviews (10)'],['4.6'],['56% between Runs Small and True to Size'],['72% between Uncomfortable and Average'],['Yes (8)No (1)']
29,"['29197899:3.5', '29197902:4', '29135812:15']",[],['Shown: Topaz Gold/Phantom/Sea Coral/Gridiron'],['Style: DV6801-701'],['Reviews (2)'],['5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],[]
30,"['29791599:3.5', '29791611:4', '29791595:4.5', '29791606:5', '29791597:5.5', '29791608:6', '29791591:6.5', '29791604:7', '29791593:7.5', '29791605:8', '29791609:8.5', '29791603:9', '29791612:9.5', '29791596:10', '29791602:10.5', '29791598:11', '29791600:11.5', '29791592:12', '29791601:12.5', '29791594:13', '29791610:14', '29791713:15']","['White/Varsity Red/Midnight Navy', 'White/Khaki', 'White/Infrared 23/Black']",['Shown: White/Varsity Red/Midnight Navy'],['Style: DV1376-101'],['Reviews (38)'],['4.8'],['78% between Runs Small and True to Size'],['97% between Uncomfortable and Average'],['Yes (10)No (1)']
31,"['28273750:3.5', '28273741:4', '28273748:4.5', '28273739:5', '28273735:5.5', '28273733:6.5', '28273737:7', '28273731:7.5', '28273745:8', '28273729:8.5', '28273744:9', '28273742:9.5', '28273749:10', '28273747:10.5', '28273736:11']",[],['Shown: White/Metallic Silver/Varsity Red/French Blue'],['Style: DH4120-101'],['Reviews (7)'],['4.7'],['50% between Runs Small and True to Size'],['92% between Uncomfortable and Average'],['Yes (1)']
32,"['29533830:3.5', '29533829:4', '29533836:4.5', '29533832:9', '29533847:9.5', '29533843:10', '29533844:10.5', '29533831:11', '29533839:11.5', '29533835:12', '29533827:13', '29533848:14', '29533833:15']",[],['Shown: White/Clear Jade/Jade Ice/Black'],['Style: FB3124-100'],['Reviews (2)'],['3'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],"['Yes (1), No (1)']"
33,"['29087298:9.5', '29087292:12', '29087294:13', '29087301:14']","['Photon Dust/Volt/Emerald Rise/Black', 'Phantom/White/Bright Crimson/Obsidian', 'White/Photo Blue/Black', 'Black/Photo Blue/White', 'White/Grey Fog/Dynamic Turquoise/Black']",['Shown: Phantom/White/Bright Crimson/Obsidian'],['Style: DC5221-041'],['Reviews (94)'],['4.6'],['25% between Runs Small and True to Size'],['97% between Uncomfortable and Average'],['Yes (4)No (1)']
34,"['29750482:3.5', '29750484:4', '29750494:4.5', '29750490:5', '29750492:5.5', '29750489:6', '29750498:6.5', '29750501:7', '29750496:7.5', '29750500:8', '29750487:8.5', '29750502:9', '29750485:9.5', '29750495:10', '29750483:10.5', '29750493:11', '29750481:11.5', '29750499:12', '29750480:12.5', '29750497:13', '29750488:14', '29750486:15', '29750491:16']",[],['Shown: Iron Grey/Black/Dark Smoke Grey/White'],['Style: FD6853-001'],['Reviews (3)'],['4.3'],['67% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (3)']
35,"['29524176:3.5', '29524172:4']",[],['Shown: White/Light Silver/Fuchsia Dream/Clear Jade'],['Style: DV1407-100'],['Reviews (2)'],['5'],['50% between Runs Small and True to Size'],['75% between Uncomfortable and Average'],['Yes (2)']
36,['28995470:8'],"['White/Pure Platinum/Wolf Grey/Black', 'Anthracite/White/Cool Grey/Black']",['Shown: Anthracite/White/Cool Grey/Black'],['Style: DM8449-001'],['Reviews (3)'],['4.3'],['0% between Runs Small and True to Size'],['67% between Uncomfortable and Average'],['Yes (1)']
37,['25643462:14'],"['Black/Anthracite/Cool Grey/White', 'Iron Grey/Black/Infrared 23/White', 'White/Black']",['Shown: White/Black'],['Style: CU9978-101'],['Reviews (149)'],['4.5'],['42% between Runs Small and True to Size'],['79% between Uncomfortable and Average'],['Yes (7)No (2)']
38,"['28608662:9', '28608657:10', '28608659:10.5', '28608649:11', '28608650:11.5', '28608652:12']",[],['Shown: White/Purple Smoke/University Blue/Cave Purple'],['Style: DQ4128-155'],['Reviews (1)'],['5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
39,"['29135772:7', '29135766:7.5', '29135762:8', '29135754:8.5', '29135767:9', '29135760:9.5', '29135756:10', '29135759:10.5', '29135755:11', '29135775:11.5', '29135774:12', '29135763:13', '29135768:14', '29135758:15']","['Black/Cool Grey/White', 'White/Pure Platinum/Black', 'Iron Grey/Sea Glass/Luminous Green/Light Silver', 'Black/Smoke Grey/White', 'White/Black']",['Shown: White/Black'],['Style: DV6800-110'],['Reviews (1)'],['4'],['50% between Runs Small and True to Size'],['50% between Uncomfortable and Average'],['Yes (1)']
40,"['29763459:9', '29763450:9.5', '29763467:10', '29763460:10.5', '29763465:11', '29763462:11.5', '29763448:12', '29763446:13', '29763453:14', '29763451:15']",[],['Shown: Metallic Silver/Photon Dust/White/Metallic Silver'],['Style: FD6848-001'],['Reviews (5)'],['5'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (5)']
41,"['29105377:4.5', '29105374:5', '29087547:6']","['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome', 'Barely Volt/Barely Grape/Gridiron']",['Shown: Barely Volt/Barely Grape/Gridiron'],['Style: DC9968-705'],['Reviews (54)'],['4.7'],['43% between Runs Small and True to Size'],['81% between Uncomfortable and Average'],['Yes (3)']
42,['29089100:13'],"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Baltic Blue/White', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome', 'Metallic Silver/Black/Volt', 'Pink Blast/Gridiron/Volt', 'Black/Summit White/Volt/Dark Smoke Grey']",['Shown: Pink Blast/Gridiron/Volt'],['Style: DJ4978-605'],['Reviews (75)'],['4.7'],['41% between Runs Small and True to Size'],['83% between Uncomfortable and Average'],['Yes (6)']
43,"['29478400:4.5', '29478398:5.5', '29478397:6', '29478402:6.5', '29478408:7', '29478414:7.5', '29478399:8', '29478412:8.5']","['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome', 'Barely Volt/Barely Grape/Gridiron']",['Shown: Bright Crimson/White/University Red/Black'],['Style: DD9465-600'],['Reviews (34)'],['4.4'],['20% between Runs Small and True to Size'],['70% between Uncomfortable and Average'],['Yes (3)']
44,"['LTITEM8151:M 4 / W 5.5', 'LTITEM8152:M 4.5 / W 6', 'LTITEM8125:M 5 / W 6.5', 'LTITEM8126:M 5.5 / W 7', 'LTITEM8127:M 6 / W 7.5', 'LTITEM8128:M 6.5 / W 8', 'LTITEM8129:M 7 / W 8.5', 'LTITEM8131:M 7.5 / W 9', 'LTITEM8132:M 8 / W 9.5', 'LTITEM8133:M 8.5 / W 10', 'LTITEM8134:M 9 / W 10.5', 'LTITEM8135:M 9.5 / W 11', 'LTITEM8138:M 10 / W 11.5', 'LTITEM8139:M 10.5 / W 12', 'LTITEM8140:M 11 / W 12.5', 'LTITEM8142:M 11.5 / W 13', 'LTITEM8143:M 12 / W 13.5', 'LTITEM8144:M 12.5 / W 14', 'LTITEM8146:M 13 / W 14.5']","['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']",['Shown: Multi-Color/Multi-Color'],['Style: FN6746-904'],[],[],[],[],[]
45,"['29810101:5', '29810103:5.5', '29810102:6', '29810107:6.5', '29810111:7', '29810104:8', '29810106:9', '29810095:11.5', '29810093:12', '29810094:13']","['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Black/Hyper Royal/Chrome', 'Hyper Turquoise/Black/White/Fuchsia Dream']",['Shown: Hyper Turquoise/Black/White/Fuchsia Dream'],['Style: DJ5167-300'],['Reviews (0)'],['0'],[],[],[]
46,"['29814700:7.5', '29814699:8.5', '29814697:9', '29814710:9.5', '29814695:10', '29814693:10.5', '29814705:11', '29814692:11.5', '29814703:12', '29814696:12.5', '29814701:13']","['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']",['Shown: Light Crimson/Bright Mandarin/Black/Pale Ivory'],['Style: FD1162-600'],['Reviews (1)'],['4'],['100% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
47,"['29488248:4', '29488242:4.5']","['Hyper Turquoise/Black', 'White/White/White', 'White/Bright Crimson/Black', 'Black/Hyper Royal/Chrome']",['Shown: White/White/White'],['Style: DZ3183-100'],['Reviews (5)'],['3.6'],[],[],[]
48,['29508616:6'],[],['Shown: Bright Crimson/Black/White'],['Style: DJ5633-600'],['Reviews (8)'],['4.3'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],[]
49,['29508524:13'],"['Light Crimson/Bright Mandarin/Black/Pale Ivory', 'Hyper Turquoise/Black/White/Fuchsia Dream', 'Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome', 'Pink Blast/Gridiron/Volt']",['Shown: Bright Crimson/Black/White'],['Style: DJ5627-600'],['Reviews (10)'],['4.2'],['50% between Runs Small and True to Size'],['100% between Uncomfortable and Average'],['Yes (1)']
50,"['LTITEM8151:M 4 / W 5.5', 'LTITEM8152:M 4.5 / W 6', 'LTITEM8125:M 5 / W 6.5', 'LTITEM8126:M 5.5 / W 7', 'LTITEM8127:M 6 / W 7.5', 'LTITEM8128:M 6.5 / W 8', 'LTITEM8129:M 7 / W 8.5', 'LTITEM8131:M 7.5 / W 9', 'LTITEM8132:M 8 / W 9.5', 'LTITEM8133:M 8.5 / W 10', 'LTITEM8134:M 9 / W 10.5', 'LTITEM8135:M 9.5 / W 11', 'LTITEM8138:M 10 / W 11.5', 'LTITEM8139:M 10.5 / W 12', 'LTITEM8140:M 11 / W 12.5', 'LTITEM8142:M 11.5 / W 13', 'LTITEM8143:M 12 / W 13.5', 'LTITEM8144:M 12.5 / W 14', 'LTITEM8146:M 13 / W 14.5']","['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Multi-Color/Multi-Color']",['Shown: Multi-Color/Multi-Color'],['Style: FN6750-900'],[],[],[],[],[]
51,"['29508715:6.5', '29508719:7', '29508611:7.5', '29508603:8', '29508604:8.5', '29508717:9', '29508720:9.5', '29508612:10', '29508716:10.5', '29508608:11', '29508713:11.5', '29508602:12']","['Bright Crimson/Black/White', 'Black/Hyper Royal/Chrome']",['Shown: Bright Crimson/Black/White'],['Style: DJ5963-600'],['Reviews (76)'],['4.7'],['32% between Runs Small and True to Size'],['44% between Uncomfortable and Average'],['Yes (6)No (1)']
52,"['LTITEM8151:M 4 / W 5.5', 'LTITEM8152:M 4.5 / W 6', 'LTITEM8125:M 5 / W 6.5', 'LTITEM8126:M 5.5 / W 7', 'LTITEM8127:M 6 / W 7.5', 'LTITEM8128:M 6.5 / W 8', 'LTITEM8129:M 7 / W 8.5', 'LTITEM8131:M 7.5 / W 9', 'LTITEM8132:M 8 / W 9.5', 'LTITEM8133:M 8.5 / W 10', 'LTITEM8134:M 9 / W 10.5', 'LTITEM8135:M 9.5 / W 11', 'LTITEM8138:M 10 / W 11.5', 'LTITEM8139:M 10.5 / W 12', 'LTITEM8140:M 11 / W 12.5', 'LTITEM8142:M 11.5 / W 13', 'LTITEM8143:M 12 / W 13.5', 'LTITEM8144:M 12.5 / W 14', 'LTITEM8146:M 13 / W 14.5']","['Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color', 'Multi-Color/Multi-Color/Multi-Color']",['Shown: Multi-Color/Multi-Color/Multi-Color'],['Style: DX5257-900'],[],[],[],[],[]
53,"['29088198:10', '29088210:10.5', '29088211:11', '29088315:11.5', '29088212:12']","['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Black/Hyper Royal/Chrome', 'Barely Volt/Barely Grape/Gridiron']",['Shown: Barely Volt/Barely Grape/Gridiron'],['Style: DD9475-705'],['Reviews (0)'],['0'],[],[],[]
54,"['LTITEM8151:M 4 / W 5.5', 'LTITEM8152:M 4.5 / W 6', 'LTITEM8125:M 5 / W 6.5', 'LTITEM8126:M 5.5 / W 7', 'LTITEM8127:M 6 / W 7.5', 'LTITEM8128:M 6.5 / W 8', 'LTITEM8129:M 7 / W 8.5', 'LTITEM8131:M 7.5 / W 9', 'LTITEM8132:M 8 / W 9.5', 'LTITEM8133:M 8.5 / W 10', 'LTITEM8134:M 9 / W 10.5', 'LTITEM8135:M 9.5 / W 11', 'LTITEM8143:M 12 / W 13.5', 'LTITEM8144:M 12.5 / W 14']","['Multi-Color/Multi-Color', 'Multi-Color/Multi-Color', 'Volt/Volt', 'Multi-Color/Multi-Color']",['Shown: Multi-Color/Multi-Color'],['Style: DX5261-902'],[],[],[],[],[]
55,"['29491108:4', '29491119:4.5', '29491128:5', '29491117:5.5', '29491127:6', '29491115:6.5', '29491126:7', '29491113:7.5', '29491125:8', '29491111:8.5', '29491124:9']","['Hyper Turquoise/Fuchsia Dream/Black', 'Black/Hyper Royal/Chrome']",['Shown: Black/Hyper Royal/Chrome'],['Style: DV4336-040'],['Reviews (6)'],['4.3'],['25% between Runs Small and True to Size'],['88% between Uncomfortable and Average'],['Yes (3)No (1)']
56,"['LTITEM8151:M 4 / W 5.5', 'LTITEM8152:M 4.5 / W 6', 'LTITEM8125:M 5 / W 6.5', 'LTITEM8126:M 5.5 / W 7', 'LTITEM8127:M 6 / W 7.5', 'LTITEM8128:M 6.5 / W 8', 'LTITEM8129:M 7 / W 8.5', 'LTITEM8131:M 7.5 / W 9', 'LTITEM8132:M 8 / W 9.5', 'LTITEM8133:M 8.5 / W 10', 'LTITEM8134:M 9 / W 10.5', 'LTITEM8135:M 9.5 / W 11', 'LTITEM8138:M 10 / W 11.5', 'LTITEM8139:M 10.5 / W 12', 'LTITEM8143:M 12 / W 13.5', 'LTITEM8144:M 12.5 / W 14', 'LTITEM8146:M 13 / W 14.5']","['Multi-Color/Multi-Color', 'University Red/University Red']",['Shown: Multi-Color/Multi-Color'],['Style: DX5266-902'],[],[],[],[],[]
57,"['29870515:4', '29870526:4.5', '29870524:5', '29870518:8', '29870523:9', '29870522:9.5', '29870529:10', '29870514:10.5', '29870513:11.5', '29870520:12', '29870519:13']","['Hyper Turquoise/Fuchsia Dream/White/Black', 'Bright Crimson/White/University Red/Black', 'Guava Ice/Black', 'Black/Hyper Royal/Chrome']",['Shown: Hyper Turquoise/Fuchsia Dream/White/Black'],['Style: DD9472-300'],['Reviews (53)'],['4.7'],['34% between Runs Small and True to Size'],['67% between Uncomfortable and Average'],['Yes (2)']
58,"['29105014:4.5', '29105015:5.5', '29084875:6', '29084876:6.5', '29084871:7', '29084872:7.5']","['Black/Volt/Black', 'Metallic Silver/Volt/Black', 'Black/Hyper Royal/Black', 'White/White/White', 'Blackened Blue/Volt/Black', 'White/Black/Metallic Gold']",['Shown: Blackened Blue/Volt/Black'],['Style: AT5889-407'],['Reviews (64)'],['4.6'],['39% between Runs Small and True to Size'],['95% between Uncomfortable and Average'],['Yes (2)']
