,count_of_sizes,colors,color,product_code,reviews,star_rating,Size,comfort,quality
10,"['M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 11 / W 12', 'M 13.5 / W 14.5']","['Cloud White / Core Black / Lucid Lemon', 'Bright Royal / Cloud White / Solar Red']",[],['Product code: GY7377'],['Reviews (90)'],['4.4'],['47.5'],['76.6667'],['76.3889']
11,"['M 4 / W 5', 'M 5 / W 6', 'M 6 / W 7', 'M 7 / W 8']","['Core Black / White / Core Black', 'White / Core Black / White', 'Adi Blue / White / Adi Blue', 'Off White / Shadow Red / Chalky Brown S22', 'Adi Blue / White / Adi Blue', 'Bright Royal / Team Power Red / Cloud White', 'Core Black / Cloud White / Team Colleg Gold', 'Team Power Red / Cloud White / Team Colleg Gold', 'Cloud White / Cloud White / Cloud White', 'Blanch Brown / Shadow Green / Dgh Solid Grey', 'Grey Six / Core Black / Grey Five', 'Supplier Colour / Supplier Colour / Core White']",[],['Product code: HQ9928'],['Reviews (6124)'],['4.6'],['45.5188'],['79.1073'],['85.5288']
12,"['M 5 / W 6', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 11 / W 12']",[],['Core Black / Team Solar Yellow 2 / Grey Five'],['Product code: IG0781'],['Reviews (10)'],['4.5'],['47.5'],['70'],['85']
13,"['9.5', '10']","['Cloud White / Cloud White / Core Black', 'Cloud White / Core Black / Cloud White', 'Core Black / Cloud White / Cloud White']",[],['Product code: HQ9018'],['Reviews (29)'],['4.7'],['56.0345'],['87.069'],['91.3793']
14,"['M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12.5 / W 13.5', 'M 13 / W 14', 'M 14 / W 15']","['Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Green Oxide S21 / Green Oxide S21 / Cloud White']",[],['Product code: HP6555'],['Reviews (263)'],['4.0'],['42.3954'],['62.2624'],['78.9924']
15,"['5.5', '6.5', '7', '7.5', '8.5', '9', '9.5', '11']","['Cream White / Clear Pink / Vivid Pink', 'Core Black / Cloud White / Grey Five', 'Magic Mauve S22 / Magic Mauve S22 / Burgundy']",[],['Product code: GV7979'],['Reviews (63)'],['4.4'],['52.7778'],['76.5873'],['81.746']
16,"['6', '6.5', '8', '8.5', '9', '9.5', '10', '10.5', '11', '11.5']","['Beam Pink F22 / Cloud White / Beam Green F22', 'Core Black / Cloud White / Grey Three', 'Grey Four / Zero Metalic / Beam Orange F22']",[],['Product code: GY8406'],['Reviews (192)'],['4.2'],['53.2552'],['75.1302'],['81.25']
17,"['5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Almost Lime S22 / Pulse Lime S22 / Turbo', 'Core Black / Grey Six / Dash Grey', 'Blue Dawn S23 / Blue Fusion S23 / Coral Fusion S23']",[],['Product code: HR1147'],['Reviews (51)'],['4.4'],['52.9412'],['70.098'],['90.6863']
18,"['7.5', '8', '8.5', '9', '9.5', '10', '10.5']","['Solar Lime / Green Spark / Chalk Pearl', 'Gobi / Utility Black / Purple Glow', 'Active Red / Grey Four / Crew Yellow', 'Utility Black / Purple Glow / Grey Four']",[],['Product code: IE1534'],['Reviews (3)'],['4.7'],['50'],['100'],['100']
19,"['5', '5.5', '6', '6.5', '9.5', '10', '10.5', '11.5', '12', '12.5', '13', '13.5', '14']",[],['Core Black / Cloud White / Silver Metallic'],['Product code: FX1804'],['Reviews (83)'],['4.5'],['47.8659'],['81.7073'],['83.4337']
20,"['5.5', '7', '7.5', '8', '8.5', '9']","['Grey Two / Silver Metallic / Light Purple', 'Wonder Mauve / Wonder Mauve / Magic Grey S22', 'Core Black / Core Black / Mint Rush S22', 'Ecru Tint / Magic Beige F22 / Linen Green F22', 'Cloud White / Cloud White / Almost Lime S22']",[],['Product code: GV9764'],['Reviews (67)'],['4.4'],['51.8657'],['88.4328'],['90.2985']
21,"['M 4 / W 5', 'M 4.5 / W 5.5', 'M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5']","['Core Black / Cloud White / Team Shock Pink 2', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Cloud White', 'Team Solar Orange / Core Black / Core Black', 'Cloud White / Core Black / Lucid Lemon', 'Bright Royal / Cloud White / Bliss Blue']",[],['Product code: GW4572'],['Reviews (134)'],['4.7'],['50.3731'],['80.597'],['85.6343']
22,"['6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '11']","['Cloud White / Cloud White / Coral Fusion', 'Chalk White / Chalk White / Wonder Quartz']",[],['Product code: GV9434'],['Reviews (25)'],['4.5'],['48'],['84'],['85']
23,"['M 9.5 / W 10.5', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 13 / W 14']","['Wonder Steel F22 / Cloud White / Cloud White', 'Cloud White / Cloud White / Core Black', 'Core Black / Cloud White / Core Black', 'Cloud White / Team Navy Blue 2 / Better Scarlet S23', 'Team Navy Blue 2 / Better Scarlet S23 / Cloud White', 'Lucid Blue S23 / Off White / Pulse Mint S22', 'Grey One / Off White / Lucid Fuchsia S23']",[],['Product code: HQ6709'],['Reviews (565)'],['4.4'],['47.8242'],['74.3339'],['85.1327']
24,"['M 11 / W 12', 'M 12 / W 13', 'M 13 / W 14']","['Core Black / Cloud White / Cloud White', 'Core Black / Core Black / Cloud White', 'Core Black / Cloud White / Grey Two', 'Core Black / Cloud White / Cloud White', 'Core Black / Carbon / Core Black', 'Cloud White / Grey Two / Cloud White', 'Core Black / Core Black / Cloud White', 'Core Black / Cloud White / Core Black', 'Core Black / Gold Metallic / Core Black', 'Core Black / Cloud White / Core Black', 'Legend Ink / Cloud White / Legend Ink', 'Cloud White / Core Black / Core Black', 'Cloud White / Core Black / Grey Three', 'Core Black / Core Black / Core Black', 'Shadow Navy S22 / Cloud White / Shadow Navy S22', 'Core Black / Preloved Yellow / Core Black', 'Shadow Navy / Preloved Yellow / Shadow Navy']",[],['Product code: GV9735'],['Reviews (11561)'],['4.7'],['51.9702'],['89.5908'],['88.7856']
25,"['M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 12 / W 13', 'M 13 / W 14']",[],['Onix / Core Black / Solar Red'],['Product code: EE8935'],['Reviews (108)'],['4.4'],['33.7963'],['72.6852'],['81.713']
26,"['5.5', '6']","['Cloud White / Core Black / Grey Six', 'Cloud White / Core Black / Cloud White', 'Cloud White / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Copper Metallic / Core Black', 'Cloud White / Off White / Crystal White', 'Magic Beige F22 / Magic Beige F22 / Cloud White', 'Cloud White / Magic Lime S22 / Cloud White', 'Cloud White / Wonder White F21 / Off White', 'Cloud White / Semi Lucid Blue S23 / Gold Metallic', 'Sand Strata / Wonder Taupe / Core Black', 'Cloud White / Wonder White F21 / Better Scarlet S23', 'Core Black / Core Black / Cloud White', 'Core Black / Glow Blue / Off White', 'Core Black / Energy Ink / Silver Metallic', 'Cloud White / Orange / Royal Blue', 'Cloud White / Clear Pink / Semi Court Green', 'Off White / Core Black / Off White', 'Core Black / Off White / Magic Beige', 'Maroon / Wonder White / Maroon', 'Earth Strata / Wonder White / Earth Strata', 'Cloud White / Bright Red / Wonder Clay F23']",[],['Product code: IF7611'],['Reviews (11282)'],['4.7'],['55.727'],['80.1694'],['86.5514']
27,"['M 4 / W 5', 'M 4.5 / W 5.5', 'M 5 / W 6', 'M 5.5 / W 6.5', 'M 7 / W 8', 'M 7.5 / W 8.5']","['Core Black / Cloud White / Team Shock Pink 2', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Cloud White', 'Team Solar Orange / Core Black / Core Black', 'Cloud White / Core Black / Lucid Lemon', 'Bright Royal / Cloud White / Bliss Blue']",[],['Product code: GW4570'],['Reviews (134)'],['4.7'],['50.3731'],['80.597'],['85.6343']
28,"['5.5', '6']","['Cloud White / Core Black / Grey Six', 'Cloud White / Core Black / Cloud White', 'Cloud White / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Copper Metallic / Core Black', 'Cloud White / Off White / Crystal White', 'Magic Beige F22 / Magic Beige F22 / Cloud White', 'Cloud White / Magic Lime S22 / Cloud White', 'Cloud White / Wonder White F21 / Off White', 'Cloud White / Semi Lucid Blue S23 / Gold Metallic', 'Sand Strata / Wonder Taupe / Core Black', 'Cloud White / Wonder White F21 / Better Scarlet S23', 'Core Black / Core Black / Cloud White', 'Core Black / Glow Blue / Off White', 'Core Black / Energy Ink / Silver Metallic', 'Cloud White / Orange / Royal Blue', 'Cloud White / Clear Pink / Semi Court Green', 'Off White / Core Black / Off White', 'Core Black / Off White / Magic Beige', 'Maroon / Wonder White / Maroon', 'Earth Strata / Wonder White / Earth Strata', 'Cloud White / Bright Red / Wonder Clay F23']",[],['Product code: IF7611'],['Reviews (11282)'],['4.7'],['55.727'],['80.1694'],['86.5514']
29,"['M 4 / W 5', 'M 4.5 / W 5.5', 'M 5 / W 6', 'M 5.5 / W 6.5', 'M 7 / W 8', 'M 7.5 / W 8.5']","['Core Black / Cloud White / Team Shock Pink 2', 'Cloud White / Cloud White / Core Black', 'Core Black / Core Black / Cloud White', 'Team Solar Orange / Core Black / Core Black', 'Cloud White / Core Black / Lucid Lemon', 'Bright Royal / Cloud White / Bliss Blue']",[],['Product code: GW4570'],['Reviews (134)'],['4.7'],['50.3731'],['80.597'],['85.6343']
30,"['5', '6', '7', '9', '10', '11', '11.5', '12', '12.5', '13', '13.5', '14', '14.5', '15']","['Cloud White / Team Power Red 2 / Silver Metallic', 'Cloud White / Crystal White / Silver Metallic', 'Cloud White / Royal Blue / Silver Metallic']",[],['Product code: IE9333'],['Reviews (3)'],['3.3'],['58.3333'],['66.6667'],['66.6667']
31,"['5.5', '6', '6.5', '7']","['Bliss / Feather Grey / Wonder White F21', 'Wonder White / Pulse Yellow / Core Black', 'Cloud White / Flash Aqua / Arctic Fusion', 'Core Black / Core Black / Grey Three', 'Shadow Violet / Shadow Violet / Wonder Beige', 'Lucid Pink / Lucid Pink / Off White', 'Silver Green / Collegiate Green / Sand Strata', 'Off White / Solar Yellow / Lucid Pink', 'Wonder Clay / Wonder Clay / Core White', 'Grey One / Grey One / Core White', 'Wonder Quartz / Wonder Quartz / Wonder Quartz', 'Linen Green / Linen Green / Off White', 'Off White / Wonder Beige F23 / Off White']",[],['Product code: IE7354'],['Reviews (610)'],['4.6'],['62.0082'],['88.5656'],['90.2049']
32,"['5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10']","['Core Black / Silver Metallic / Cloud White', 'Cloud White / Silver Metallic / Silver Metallic']",[],['Product code: FY4397'],['Reviews (7)'],['4.3'],['39.2857'],['78.5714'],['82.1429']
33,"['M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11 / W 12', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5']","['Team Colleg Gold 2 / Team Colleg Gold 2 / Team Maroon 2', 'Cloud White / Cloud White / Collegiate Navy', 'Core Black / Core Black / Team Colleg Gold 2', 'Off White / Team Victory Red / Cloud White', 'Cloud White / Cloud White / Collegiate Royal', 'Cloud White / Cloud White / Team Power Red 2', 'Core Black / Collegiate Green / Team Orange', 'Cloud White / Cloud White / Team Power Red 2', 'Team Power Red 2 / Team Power Red 2 / Core Black', 'Core Black / Core Black / Team Power Red 2', 'Cloud White / Cloud White / Team Maroon 2', 'Core Black / Carbon / Grey Six', 'Halo Silver S21 / Preloved Yellow F23 / Royal Blue', 'Core Black / Better Scarlet S23 / Royal Blue', 'Core Black / Core Black / Lucid Lemon', 'Core Black / Core Black / Team College Purple']",[],['Product code: IG5869'],['Reviews (295)'],['4.8'],['51.3559'],['90.5932'],['93.7288']
34,"['5', '5.5', '6.5', '7', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Core Black / Silver Metallic / Cloud White', 'Cloud White / Silver Metallic / Silver Metallic']",[],['Product code: H02347'],['Reviews (7)'],['4.3'],['39.2857'],['78.5714'],['82.1429']
35,"['8', '9', '9.5', '11']","['Grey Two / Halo Blue / Chalk White', 'Chalk White / Chalk White / Bliss Orange']",[],['Product code: GV6917'],['Reviews (6)'],['4.3'],['41.6667'],['95.8333'],['87.5']
36,"['5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Grey One / Silver Metallic / Silver Dawn', 'Core Black / Cloud White / Carbon', 'Cloud White / Core Black / Arctic Fusion', 'Wonder Blue / Lucid Lemon / Arctic Night', 'Silver Violet / Zero Metalic / Silver Dawn', 'Light Aqua / Carbon / Solar Red', 'Chalk White / Silver Metallic / Wonder Blue']",[],['Product code: ID6929'],['Reviews (158)'],['4.6'],['47.6266'],['83.8608'],['91.2975']
37,"['5.5', '6', '6.5', '7', '10', '10.5']","['Cloud White / Core Black / Grey Six', 'Cloud White / Core Black / Cloud White', 'Cloud White / Core Black / Cloud White', 'Cloud White / Cloud White / Cloud White', 'Cloud White / Copper Metallic / Core Black', 'Cloud White / Off White / Crystal White', 'Magic Beige F22 / Magic Beige F22 / Cloud White', 'Cloud White / Magic Lime S22 / Cloud White', 'Cloud White / Wonder White F21 / Off White', 'Cloud White / Semi Lucid Blue S23 / Gold Metallic', 'Sand Strata / Wonder Taupe / Core Black', 'Cloud White / Wonder White F21 / Better Scarlet S23', 'Core Black / Core Black / Cloud White', 'Core Black / Glow Blue / Off White', 'Core Black / Energy Ink / Silver Metallic', 'Cloud White / Orange / Royal Blue', 'Cloud White / Clear Pink / Semi Court Green', 'Off White / Core Black / Off White', 'Core Black / Off White / Magic Beige', 'Maroon / Wonder White / Maroon', 'Earth Strata / Wonder White / Earth Strata', 'Cloud White / Bright Red / Wonder Clay F23']",[],['Product code: GY5986'],['Reviews (11282)'],['4.7'],['55.727'],['80.1694'],['86.5514']
38,"['M 10.5 / W 11.5', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 12.5 / W 13.5', 'M 14 / W 15']","['Wonder Taupe / Semi Coral Fusion / Wonder Taupe', 'Wonder Quartz / Pulse Blue / Semi Coral Fusion']",[],['Product code: IE1666'],['Reviews (44)'],['4.8'],['52.2727'],['77.8409'],['90.9091']
39,"['M 7 / W 8', 'M 9 / W 10']","['Core Black / Cloud White / Team Shock Pink 2', 'Core Black / Core Black / Cloud White', 'Cloud White / Core Black / Lucid Lemon F23', 'Bright Royal / Cloud White / Bliss Blue', 'Cloud White / Cloud White / Core Black']",[],['Product code: HQ1077'],['Reviews (325)'],['4.3'],['45.7692'],['69.7692'],['78.3846']
40,"['5', '5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '11']","['Cloud White / Silver Metallic / Linen Green F22', 'Grey Two / Cloud White / Almost Blue F22', 'Bliss Orange / Beam Orange F22 / Cloud White']",[],['Product code: GX6422'],['Reviews (15)'],['4.7'],['53.3333'],['95'],['95']
41,"['M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5']","['Core Black / Gold Metallic / Tribe Purple', 'Core Black / Cloud White / Grey Three', 'Cloud White / Core Black / Off White', 'Cloud White / Team Collegiate Red / Cloud White', 'Team Solar Orange / Core Black / Team Solar Green']",[],['Product code: IF4806'],['Reviews (351)'],['4.5'],['44.5157'],['79.8433'],['88.604']
42,['11'],"['Grey One / Silver Metallic / Silver Dawn', 'Core Black / Cloud White / Carbon', 'Cloud White / Core Black / Arctic Fusion', 'Wonder Blue / Lucid Lemon / Arctic Night', 'Silver Violet / Zero Metalic / Silver Dawn', 'Light Aqua / Carbon / Solar Red', 'Chalk White / Silver Metallic / Wonder Blue']",[],['Product code: HQ1338'],['Reviews (158)'],['4.6'],['47.6266'],['83.8608'],['91.2975']
43,"['6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '10.5', '11']","['Cloud White / Silver Violet S23 / Lucid Lemon F23', 'Lucid Pink / Zero Metalic / Wonder Blue', 'Core Black / Cloud White / Grey Five', 'Silver Violet / Acid Orange / Bliss Lilac', 'Wonder Quartz S23 / Zero Metalic / Wonder Orchid F23', 'Linen Green F22 / Zero Metalic / Lucid Lemon F23']",[],['Product code: IG0676'],['Reviews (75)'],['4.8'],['53.6667'],['93.3333'],['94']
44,"['5', '8', '8.5', '10.5', '11']","['Carbon / Talc / Cloud White', 'Core Black / Wonder White / Impact Orange', 'Core White / Almost Yellow / Blue Dawn']",[],['Product code: ID7560'],['Reviews (71)'],['4.5'],['50'],['72.5352'],['85.5634']
45,"['5.5', '6', '6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10']","['Halo Blue / Blue Dawn / Solar Red', 'Carbon / Off White / Screaming Orange', 'Wonder Quartz / Bright Royal / Wonder Clay', 'Silver Dawn / Shadow Navy / Coral Fusion', 'Shadow Violet F23 / Silver Violet S23 / Carbon', 'Core Black / Core Black / Grey Six', 'Dash Grey / Cloud White / Silver Metallic', 'Cloud White / Grey Four / Better Scarlet S23', 'Grey Five / Grey Five / Bliss Lilac', 'Off White / Cloud White / Linen Green', 'Core White / Wonder Quartz / Bliss Orange']",[],['Product code: ID9590'],['Reviews (158)'],['4.4'],['62.9747'],['87.0253'],['88.9241']
46,"['M 11.5 / W 12.5', 'M 12.5 / W 13.5', 'M 13.5 / W 14.5']","['Cloud White / Core Black / Cloud White', 'Focus Olive / Core Black / Focus Olive', 'Royal Blue / Cloud White / Royal Blue', 'Core Black / Cloud White / Core Black', 'Almost Pink / Cloud White / Almost Pink']",[],['Product code: GZ5888'],['Reviews (4903)'],['4.7'],['49.5501'],['85.4346'],['89.3841']
47,"['5', '5.5', '6', '6.5', '7']","['Bliss Orange / Bliss Orange / Bliss Orange', 'Shadow Navy S22 / Shadow Navy S22 / Grey Three', 'Grey Three / Royal Blue / Off White', 'Aluminium / Wonder Taupe S23 / Silver Violet S23', 'Wonder Quartz / Core White / Halo Blush', 'Cloud White / Linen Green F22 / Off White', 'Wonder White / Aluminium / Wonder Beige', 'Chalk White / Grey Two / Grey One', 'Carbon / Grey Two / Grey Six', 'Aluminium / Wonder Clay / Wonder Quartz', 'Off White / Sand Strata / Gum']",[],['Product code: GX1813'],['Reviews (226)'],['4.6'],['58.8496'],['91.2611'],['89.4912']
48,"['6', '7.5', '9', '9.5', '10', '11']","['Bliss / Feather Grey / Wonder White F21', 'Wonder White / Pulse Yellow / Core Black', 'Cloud White / Flash Aqua / Arctic Fusion', 'Core Black / Core Black / Grey Three', 'Shadow Violet / Shadow Violet / Wonder Beige', 'Lucid Pink / Lucid Pink / Off White', 'Silver Green / Collegiate Green / Sand Strata', 'Off White / Solar Yellow / Lucid Pink', 'Wonder Clay / Wonder Clay / Core White', 'Grey One / Grey One / Core White', 'Wonder Quartz / Wonder Quartz / Wonder Quartz', 'Linen Green / Linen Green / Off White', 'Off White / Wonder Beige F23 / Off White']",[],['Product code: IE7097'],['Reviews (610)'],['4.6'],['62.0082'],['88.5656'],['90.2049']
49,"['M 11.5 / W 12.5', 'M 12 / W 13', 'M 13 / W 14']","['Core Black / Core Black / Core Black', 'Cloud White / Core Black / Lucid Lemon F23', 'Bright Royal / Cloud White / Solar Red']",[],['Product code: ID9337'],['Reviews (118)'],['4.4'],['43.6441'],['65.0424'],['80.7203']
50,"['M 7 / W 8', 'M 7.5 / W 8.5']","['Cloud White / Cloud White / Core Black', 'Core Black / Cloud White / Team Shock Pink 2', 'Cloud White / Core Black / Lucid Lemon F23', 'Bright Royal / Cloud White / Bliss Blue']",[],['Product code: FZ6116'],['Reviews (193)'],['4.2'],['40.0259'],['64.7668'],['79.1451']
51,['10'],"['Core Black / Matt Purple Met. F22 / Almost Pink S22', 'Core Black / Pulse Magenta F22 / Pulse Blue', 'Crew Navy S21 / Iron Metallic / Halo Blush F21', 'Core Black / Cloud White / Carbon', 'Core Black / Core Black / Cloud White', 'Cloud White / Cloud White / Core Black', 'Wonder Quartz / Wonder Quartz / Almost Pink', 'Silver Dawn / Silver Dawn / Silver Violet']",[],['Product code: H00947'],['Reviews (2764)'],['4.5'],['48.7033'],['83.3515'],['85.0308']
52,"['M 8 / W 9', 'M 9 / W 10']","['Off White / Wonder White F21 / Off White', 'Core Black / Cloud White / Core Black', 'Bliss / Core Black / Bliss', 'Acid Orange S21 / Clear Pink / Acid Orange S21']",[],['Product code: IF7629'],['Reviews (609)'],['4.7'],['51.3158'],['89.5559'],['91.6667']
53,"['M 5 / W 6', 'M 5.5 / W 6.5', 'M 6 / W 7', 'M 6.5 / W 7.5', 'M 7 / W 8', 'M 7.5 / W 8.5', 'M 8 / W 9']","['Core Black / Utility Grey / Hi-Res Blue', 'Gobi-Smc / Mystery Ink / Unity Orange', 'Crew Yellow / Cloud White / Unity Orange']",[],['Product code: ID1889'],['Reviews (54)'],['4.7'],['43.5185'],['86.1111'],['96.2963']
54,"['6', '6.5', '7', '8', '8.5', '9.5']","['Cloud White / Cloud White / Zero Metalic', 'Grey / Carbon / Cloud White', 'Cloud White / Zero Metalic / Cloud White', 'Core Black / Cloud White / Carbon', 'Olive Strata S23 / Gold Metallic / Off White']",[],['Product code: IF2772'],['Reviews (177)'],['4.7'],['50'],['84.322'],['89.548']
55,['6'],"['Blue Dawn / Blue Dawn / Orchid Fusion', 'Orchid Fusion F23 / Almost Pink S22 / Pink Fusion F23', 'Core Black / Pink Fusion / Shadow Red', 'Off White / Orchid Fusion / Wonder Beige', 'Cloud White / Cloud White / Grey One', 'Core Black / Core Black / Cloud White', 'Carbon / Carbon / Blue Dawn', 'Cloud White / Cloud White / Bright Red', 'Cloud White / Zero Metalic / Grey One', 'Core Black / Black Blue Met. / Carbon']",[],['Product code: IF0041'],['Reviews (451)'],['4.5'],['50.9424'],['82.6497'],['87.7494']
56,"['6.5', '7', '7.5', '8', '8.5', '9', '9.5', '10', '11']","['Cloud White / Cloud White / Linen Green', 'Cloud White / Cloud White / Wonder Blue', 'Core Black / Core Black / Pink Fusion', 'Bliss Lilac / Bliss Lilac / Violet Fusion', 'Pink Fusion / Pink Fusion / Royal Blue', 'Shadow Red / Shadow Red / Wonder Clay']",[],['Product code: IF0227'],['Reviews (43)'],['4.1'],['69.186'],['77.907'],['83.7209']
57,"['M 6 / W 7', 'M 7 / W 8', 'M 8 / W 9', 'M 8.5 / W 9.5', 'M 9 / W 10', 'M 9.5 / W 10.5', 'M 10 / W 11', 'M 10.5 / W 11.5', 'M 11.5 / W 12.5', 'M 12 / W 13', 'M 13 / W 14']","['Wonder Orchid / Off White / Shadow Red', 'Core Black / Acid Orange / Lucid Pink', 'Wonder Beige / Off White / Orbit Grey', 'Solar Green / Impact Orange / Core Black', 'Collegiate Gold / Acid Orange S21 / Legend Ink', 'Core Black / Better Scarlet S23 / Iron Metallic']",[],['Product code: IF0006'],['Reviews (45)'],['4.4'],['51.6667'],['80'],['80.5556']
