,ShoeName,URL,no_colors,price_reduce,price,Category,Brand,product_code
801,Nike Huarache 9 Varsity LAX SE,https://www.nike.com/t/huarache-9-varsity-lax-se-lacrosse-cleats-GFrQxL/FZ3620-001,1,95.0,95,Men,Nike,DJ5167-300
802,Nike Mercurial Vapor 15 Elite,https://www.nike.com/t/mercurial-vapor-15-elitelow-top-soccer-cleats-DW9qRM/DJ5167-300,3,260.0,260,Men,Nike,FD0808-001
803,Nike Air Trainer 1,https://www.nike.com/t/air-trainer-1-mens-shoes-0vx2ft/FD0808-001,12,84.97,130,Men,Nike,864349-302
804,Nike SB Zoom Blazer Mid,https://www.nike.com/t/sb-zoom-blazer-mid-skate-shoes-qX3MZV/864349-302,3,67.97,90,Men,Nike,DX4981-103
805,AJKO 1 Low,https://www.nike.com/t/ajko-1-low-mens-shoes-HNz9ps/DX4981-103,1,120.0,120,Men,Nike,DJ6520-001
806,Nike Alpha Huarache Elite 4 Mid,https://www.nike.com/t/alpha-huarache-elite-4-mid-mens-baseball-cleats-JDPv50/DJ6520-001,8,100.0,100,Men,Nike,FD1162-600
807,Nike Superfly 9 Academy Mercurial Dream Speed,https://www.nike.com/t/superfly-9-academy-mercurial-dream-speed-mg-high-top-soccer-cleats-76w9qJ/FD1162-600,3,110.0,110,Men,Nike,DZ3183-100
808,Nike Tiempo Legend 10 Elite,https://www.nike.com/t/tiempo-legend-10-elite-firm-ground-low-top-soccer-cleats-lJ1VMj/DZ3183-100,4,230.0,230,Men,Nike,DO6294-002
809,Nike Vapor Edge 360 VC,https://www.nike.com/t/vapor-edge-360-vc-mens-football-cleats-JTgQVD/DO6294-002,4,84.97,120,Men,Nike,DM8019-004
810,Nike ACG Lowcate,https://www.nike.com/t/acg-lowcate-shoes-7Px0Lq/DM8019-004,12,92.97,115,Men,Nike,DJ5633-600
811,Nike Mercurial Vapor 15 Academy,https://www.nike.com/t/mercurial-vapor-15-academy-indoor-court-low-top-soccer-shoes-Gm6XLG/DJ5633-600,1,85.0,85,Men,Nike,DX0024-100
812,Nike Infinity Ace Next Nature,https://www.nike.com/t/infinity-ace-next-nature-golf-shoes-Q57Wdv/DX0024-100,6,82.97,110,Men,Nike,CW7586-100
813,Nike Court Vintage Premium,https://www.nike.com/t/court-vintage-premium-shoes-Cqk441/CW7586-100,1,80.0,80,Men,Nike,FN6594-002
814,Nike Air Alpha Force 88,https://www.nike.com/t/air-alpha-force-88-mens-shoes-cGKwgC/FN6594-002,2,130.0,130,Men,Nike,DM0174-302
815,Nike Pegasus 39,https://www.nike.com/t/pegasus-39-mens-road-running-shoes-extra-wide-jXTgc9/DM0174-302,13,130.0,130,Men,Nike,DZ9360-007
816,Nike In-Season TR 13,https://www.nike.com/t/in-season-tr-13-mens-workout-shoes-ZTJnXG/DZ9360-007,8,72.97,85,Men,Nike,FB8895-600
817,Nike Dunk Low Retro Premium,https://www.nike.com/t/dunk-low-retro-premium-mens-shoes-8mGj52/FB8895-600,1,125.0,125,Men,Nike,FJ0850-001
818,Jordan ADG 4 x Eastside Golf,https://www.nike.com/t/jordan-adg-4-x-eastside-golf-mens-golf-shoes-1SrDgb/FJ0850-001,1,205.0,205,Men,Nike,FB2907-100
819,Nike Force Zoom Trout 9 Pro,https://www.nike.com/t/force-zoom-trout-9-pro-baseball-cleats-DFKgzT/FB2907-100,6,90.0,90,Men,Nike,FD6255-102
820,Nike Alpha Huarache Elite 4 Low MCS,https://www.nike.com/t/alpha-huarache-elite-4-low-mcs-mens-baseball-cleats-1FwGm5/FD6255-102,5,90.0,90,Men,Nike,DJ5627-300
821,Nike Mercurial Superfly 9 Academy,https://www.nike.com/t/mercurial-superfly-9-academy-indoor-court-high-top-soccer-shoes-V1BdWs/DJ5627-300,5,100.0,100,Men,Nike,FJ8893-900
822,Nike Air Max 1 '87 By You,https://www.nike.com/u/custom-air-max-1-unlocked-by-you-10001615/1863505004,7,180.0,180,Men,Nike,921826-011
823,Nike Air Max 97,https://www.nike.com/t/air-max-97-mens-shoes-LJmK45/921826-011,10,122.97,175,Men,Nike,FN6750-900
824,Nike Mercurial Superfly 9 Academy By You,https://www.nike.com/u/custom-mercurial-superfly-9-academy-shoes-by-you-10001682/5287383815,6,130.0,130,Men,Nike,DC7232-001
825,Nike SB Ishod Wair,https://www.nike.com/t/sb-ishod-wair-skate-shoes-ztstT9/DC7232-001,1,88.97,105,Men,Nike,DM3413-002
826,Nike Pegasus Turbo,https://www.nike.com/t/pegasus-turbo-mens-road-running-shoes-pnz45r/DM3413-002,10,104.97,150,Men,Nike,DO7625-001
827,Nike Pegasus Shield,https://www.nike.com/t/pegasus-shield-mens-weatherized-road-running-shoes-4rL2wd/DO7625-001,4,145.0,145,Men,Nike,FJ2253-901
828,Nike Dunk Low Unlocked By You,https://www.nike.com/u/nike-dunk-low-unlocked-by-you-10001614/5150220534,7,160.0,160,Men,Nike,DJ5963-600
829,Nike Mercurial Vapor 15 Club,https://www.nike.com/t/mercurial-vapor-15-club-multi-ground-low-top-soccer-cleats-WGNRnc/DJ5963-600,2,65.0,65,Men,Nike,DV5473-001
830,Nike SB Ishod Premium,https://www.nike.com/t/sb-ishod-premium-mens-shoes-xjNjBC/DV5473-001,6,88.97,110,Men,Nike,CD0197-006
831,Nike Flex Control 4,https://www.nike.com/t/flex-control-4-mens-workout-shoes-14Z62l/CD0197-006,4,64.97,65,Men,Nike,DV3892-900
832,Nike Air Force 1 Low By You,https://www.nike.com/u/custom-nike-air-force-1-low-by-you-10001371/5654759681,8,135.0,135,Men,Nike,FD0762-800
833,Nike Air Max Flyknit Racer Next Nature,https://www.nike.com/t/air-max-flyknit-racer-next-nature-mens-shoes-m3NSDB/FD0762-800,2,96.97,160,Men,Nike,FJ1213-106
834,Zion 2,https://www.nike.com/t/zion-2-basketball-shoes-b3RVXd/FJ1213-106,1,120.0,120,Men,Nike,DX5257-900
835,Nike Phantom GX Academy MG By You,https://www.nike.com/u/custom-phantom-academy-low-by-you-10001417/3873115631,6,125.0,125,Men,Nike,DN2647-651
836,Jordan Delta 3 Low,https://www.nike.com/t/jordan-delta-3-low-mens-shoes-wNhSB4/DN2647-651,1,70.97,140,Men,Nike,DD9475-705
837,Nike Phantom GX Academy,https://www.nike.com/t/phantom-gx-academy-indoor-court-low-top-soccer-shoes-LMLbLm/DD9475-705,4,85.0,85,Men,Nike,CW3406-004
838,Nike Elevate 2,https://www.nike.com/t/elevate-2-basketball-shoes-v0S9N8/CW3406-004,1,40.97,80,Men,Nike,DO7424-900
839,Nike Air Max 95 Unlocked By You,https://www.nike.com/u/custom-nike-air-max-95-unlocked-by-you-10001343/4992120661,7,215.0,215,Men,Nike,DJ6606-001
840,Nike Vista,https://www.nike.com/t/vista-mens-sandals-TrbqsG/DJ6606-001,1,38.97,60,Men,Nike,DZ4353-160
841,Jordan Max Aura 5,https://www.nike.com/t/jordan-max-aura-5-mens-shoes-nTmBrg/DZ4353-160,5,130.0,130,Men,Nike,DM1206-174
842,Air Jordan 1 Low FlyEase,https://www.nike.com/t/air-jordan-1-low-flyease-mens-easy-on-off-shoes-D3wW7l/DM1206-174,1,84.97,130,Men,Nike,CZ1884-004
843,Nike Free Run 5.0 Next Nature,https://www.nike.com/t/free-run-5-next-nature-mens-road-running-shoes-Xp40hf/FJ3996-455,2,79.97,100,Men,Nike,FQ8077-104
844,Nike Air Force 1 '07,https://www.nike.com/t/air-force-1-07-mens-shoes-FhS7BP/FQ8077-104,1,114.97,135,Men,Nike,DC8418-104
845,Jordan Pro Strong,https://www.nike.com/t/jordan-pro-strong-mens-shoes-Nt7HpB/DC8418-104,3,140.0,140,Men,Nike,DC8753-100
846,Nike Rival Sprint,https://www.nike.com/t/rival-sprint-track-field-sprinting-spikes-Bc9gTn/DC8753-100,4,75.0,75,Men,Nike,DV3892-900
847,Nike Air Force 1 Low By You,https://www.nike.com/u/custom-nike-air-force-1-low-by-you-10001751/4938142522,10,135.0,135,Men,Nike,CD4385-400
848,Nike Air Zoom Victory,https://www.nike.com/t/air-zoom-victory-track-field-distance-spikes-MsLPjj/CD4385-400,5,190.0,190,Men,Nike,DD0007-900
849,Nike SFB B1,https://www.nike.com/t/sfb-b1-tactical-boot-0tPb8S/DD0007-900,1,170.0,170,Men,Nike,394055-001
850,Nike Initiator,https://www.nike.com/t/initiator-mens-running-shoe-olTWgxw1/394055-001,3,56.97,75,Men,Nike,FB8889-100
851,Nike Blazer Mid '77 Premium,https://www.nike.com/t/blazer-mid-77-premium-mens-shoes-VthSLS/FB8889-100,1,82.97,110,Men,Nike,A03938C-206
852,Converse x TURBODRK Chuck 70 Laceless,https://www.nike.com/t/converse-x-turbodrk-chuck-70-laceless-unisex-shoes-6CmpRH/A03938C-206,1,170.0,170,Men,Nike,CT2357-100
853,Nike React Infinity 2,https://www.nike.com/t/react-infinity-2-mens-road-running-shoes-DttDF2/CT2357-100,2,127.97,160,Men,Nike,DR5540-002
854,Nike Go FlyEase,https://www.nike.com/t/go-flyease-easy-on-off-shoes-LGmqKx/DR5540-002,2,125.0,125,Men,Nike,DM0829-301
855,Nike Air Max Alpha Trainer 5,https://www.nike.com/t/air-max-alpha-trainer-5-mens-workout-shoes-7LjRM6/DM0829-301,7,80.97,95,Men,Nike,CW3400-001
856,KD Trey 5 IX,https://www.nike.com/t/kd-trey-5-ix-basketball-shoes-1HJf9Q/CW3400-001,1,95.0,95,Men,Nike,DX5636-002
857,Spelman,https://www.nike.com/t/spelmanoffcourt-slides-98ZNfM/DX5636-002,1,28.97,40,Men,Nike,DD0529-002
858,Nike Offcourt (Kentucky),https://www.nike.com/t/offcourt-kentucky-slide-DrFtDR/DD0529-002,1,28.97,40,Men,Nike,DM0823-101
859,Nike MC Trainer 2,https://www.nike.com/t/mc-trainer-2-mens-workout-shoes-21vH06/DM0823-101,7,60.97,80,Men,Nike,FB8885-100
860,Nike Air Penny 2,https://www.nike.com/t/air-penny-2-mens-shoes-67X3rk/FB8885-100,6,170.97,200,Men,Nike,DX5261-902
861,Nike Gripknit Phantom GX Elite FG By You,https://www.nike.com/u/custom-phantom-elite-low-by-you-10001415/3982044182,4,280.0,280,Men,Nike,DM0103-003
862,Jordan ADG 4,https://www.nike.com/t/jordan-adg-4-mens-golf-shoes-zw1ZGK/DM0103-003,6,195.0,195,Men,Nike,FB8132-100
863,Nike Air Zoom Victory Tour 3 NRG,https://www.nike.com/t/air-zoom-victory-tour-3-nrg-mens-golf-shoes-glSrNM/FB8132-100,2,178.97,210,Men,Nike,DV0806-102
864,Nike Air Force 1 Mid '07,https://www.nike.com/t/air-force-1-mid-07-mens-shoes-CmXM62/DV0806-102,1,95.97,120,Men,Nike,DZ4637-001
865,Nike Griffey 2,https://www.nike.com/t/griffey-2-mens-baseball-cleats-mfb0D1/DZ4637-001,1,127.97,150,Men,Nike,DV4336-040
866,Nike Tiempo Legend 10 Pro,https://www.nike.com/t/tiempo-legend-10-pro-turf-low-top-soccer-shoes-PbtHQn/DV4336-040,2,140.0,140,Men,Nike,FQ7148-900
867,Nike Metcon 9 By You,https://www.nike.com/u/custom-nike-metcon-9-by-you-10001600/6172845189,6,180.0,180,Men,Nike,DZ7740-800
868,Nike College Air Max SYSTM (Florida),https://www.nike.com/t/air-max-systm-florida-mens-shoes-z8cdSm/DZ7740-800,1,110.0,110,Men,Nike,DV3258-103
869,NikeCourt Air Zoom Lite 3,https://www.nike.com/t/nikecourt-air-zoom-lite-3-mens-tennis-shoes-zZtV5H/DV3258-103,4,62.97,70,Men,Nike,DA7245-011
870,Nike Vomero 16,https://www.nike.com/t/vomero-16-mens-road-running-shoes-8zSBBk/DA7245-011,5,89.97,150,Men,Nike,FB1378-001
871,Nike SB Blazer Court Mid Premium,https://www.nike.com/t/sb-blazer-court-mid-premium-skate-shoes-ctd4P6/FB1378-001,2,62.97,90,Men,Nike,DM3004-001
872,Nike ACG Air Mada,https://www.nike.com/t/acg-air-mada-mens-shoes-P87mVj/DM3004-001,5,130.0,130,Men,Nike,168817C-102
873,Run Star Hike Platform,https://www.nike.com/t/run-star-hike-platform-unisex-shoes-Pt8mNb/168817C-102,2,105.0,105,Men,Nike,FJ2843-100
874,Nike Pegasus 40 UAC,https://www.nike.com/t/pegasus-40-uac-mens-road-running-shoes-h3bxQl/FJ2843-100,3,111.97,140,Men,Nike,DD6203-003
875,Nike Winflo 9,https://www.nike.com/t/wio-9-mens-road-running-shoes-zLBLt0/DD6203-003,4,79.97,100,Men,Nike,DD9293-003
876,Nike Downshifter 12,https://www.nike.com/t/downshifter-12-mens-road-running-shoes-9cjDXQ/DD9293-003,10,55.97,75,Men,Nike,FJ4036-900
877,Sabrina 1 By You,https://www.nike.com/u/custom-sabrina-1-by-you-10001594/2086042712,6,160.0,160,Men,Nike,DD1579-103
878,NikeCourt Zoom Vapor Cage 4 Rafa,https://www.nike.com/t/nikecourt-zoom-vapor-cage-4-rafa-mens-hard-court-tennis-shoes-dMxMqL/DD1579-103,5,150.0,150,Men,Nike,DZ3407-800
879,Nike ACG Moc,https://www.nike.com/t/acg-moc-mens-shoes-Jgw0hR/DZ3407-800,4,90.0,90,Men,Nike,DD9538-012
880,KD Trey 5 X,https://www.nike.com/t/kd-trey-5-x-basketball-shoes-cNfPMN/DD9538-012,5,59.97,95,Men,Nike,DV1734-100
881,Nike Air Max 90 SE,https://www.nike.com/t/air-max-90-se-mens-shoes-HGRgHn/DV1734-100,1,98.97,140,Men,Nike,DC8751-800
882,Nike Air Presto Mid Utility,https://www.nike.com/t/air-presto-mid-utility-mens-shoes-5Q7PsF/DC8751-800,2,73.97,150,Men,Nike,DZ5943-100
883,Nike Pegasus 40 (Florida State),https://www.nike.com/t/pegasus-40-florida-state-mens-road-running-shoes-lmzzc4/DZ5943-100,1,98.97,140,Men,Nike,FJ8896-900
884,Nike Pegasus Trail 4 GORE-TEX By You,https://www.nike.com/u/custom-pegasus-trail-gtx-by-you-10001703/5278285078,8,190.0,190,Men,Nike,DC7695-102
885,Nike SB Zoom Blazer Low Pro GT,https://www.nike.com/t/sb-zoom-blazer-low-pro-gt-skate-shoes-wWkbwv/DC7695-102,3,85.0,85,Men,Nike,DH0623-400
886,Nike Zegama,https://www.nike.com/t/zegama-mens-trail-running-shoes-1t400b/DH0623-400,7,95.97,160,Men,Nike,DZ5952-100
887,Nike Pegasus 40 (North Carolina A&T),https://www.nike.com/t/pegasus-40-north-carolina-at-mens-road-running-shoes-9XGW22/DZ5952-100,1,98.97,140,Men,Nike,DX3946-100
888,Nike Air Max 97,https://www.nike.com/t/air-max-97-mens-shoes-6mZC1L/DX3946-100,2,109.97,185,Men,Nike,DV2757-201
889,Cosmic Unity 3,https://www.nike.com/t/cosmic-unity-3-basketball-shoes-0zGs9z/DV2757-201,10,127.97,170,Men,Nike,DX4397-170
890,Jordan Stadium 90,https://www.nike.com/t/jordan-stadium-90-mens-shoes-Pt04mv/DX4397-170,5,140.0,140,Men,Nike,FB9728-600
891,Nike Force Trout 9 Keystone,https://www.nike.com/t/force-trout-9-keystone-baseball-cleats-knC3Jd/FB9728-600,5,55.0,55,Men,Nike,AQ1199-001
892,"Nike SFB Field 2 8"" GORE-TEX",https://www.nike.com/t/sfb-field-2-8-gore-tex-tactical-boot-hk7SJs/AQ1199-001,1,190.0,190,Men,Nike,HF0795-101
893,Nike Free RN By You,https://www.nike.com/u/custom-nike-free-rn-by-you-10001731/2913789077,6,130.0,130,Men,Nike,DR8785-401
894,"Ja 1 ""Hunger""",https://www.nike.com/t/ja-1-hunger-basketball-shoes-bCx2W3/DR8785-401,5,110.0,110,Men,Nike,FB2382-900
895,Nike Pegasus 40 By You,https://www.nike.com/u/custom-pegasus-40-by-you-10001526/7100631250,14,160.0,160,Men,Nike,DO9387-001
896,Nike Metcon 8 MF,https://www.nike.com/t/metcon-8-mf-mens-training-shoes-l2hvTZ/DO9387-001,1,103.97,130,Men,Nike,DR0508-001
897,NOCTA x Nike Hot Step Air Terra,https://www.nike.com/t/nocta-x-hot-step-air-terra-mens-shoes-BJvzKc/DR0508-001,2,180.0,180,Men,Nike,DM0029-105
898,Nike Air Max 90,https://www.nike.com/t/air-max-90-mens-shoes-DLDWPT/DM0029-105,1,89.97,130,Men,Nike,DM0825-103
899,Giannis Immortality 2,https://www.nike.com/t/giannis-immortality-2-basketball-shoes-X7xj7b/DM0825-103,8,72.97,85,Men,Nike,DX3666-005
900,Nike Air Max Solo,https://www.nike.com/t/air-max-solo-mens-shoes-4SzqpT/DX3666-005,6,75.97,100,Men,Nike,FQ9044-800
901,"Luka 2 ""The Pitch""",https://www.nike.com/t/luka-2-the-pitch-basketball-shoes-chLlzW/FQ9044-800,1,130.0,130,Men,Nike,FQ0205-133
902,Nike Air Max SC,https://www.nike.com/t/air-max-sc-mens-shoes-LR42xg/FQ0205-133,7,76.97,90,Men,Nike,DM9015-105
903,Jordan XII G,https://www.nike.com/t/jordan-xii-g-golf-shoes-hnlQtM/DM9015-105,1,220.0,220,Men,Nike,CT6649-414
904,Nike Alpha Menace Pro 3,https://www.nike.com/t/alpha-menace-pro-3-mens-football-cleats-JV7FzF/CT6649-414,5,85.97,100,Men,Nike,DA5457-010
905,Nike Vapor Edge Elite 360 2,https://www.nike.com/t/vapor-edge-elite-360-2-mens-football-cleats-LdsghK/DA5457-010,5,140.97,200,Men,Nike,FJ1683-100
906,NikeCourt Air Zoom Vapor 9.5 Tour Leather,https://www.nike.com/t/nikecourt-air-zoom-vapor-95-tour-leather-mens-tennis-shoes-vcmbJj/FJ1683-100,1,138.97,180,Men,Nike,DJ6258-100
907,Nike Tanjun,https://www.nike.com/t/tanjun-mens-shoes-jQ3z1W/DJ6258-100,4,59.97,70,Men,Nike,DA5455-616
908,Nike Vapor Edge Speed 360 2,https://www.nike.com/t/vapor-edge-speed-360-2-mens-football-cleats-L6mHGl/DA5455-616,7,85.97,100,Men,Nike,DZ2906-600
909,Cosmic Unity 3 (Team),https://www.nike.com/t/cosmic-unity-3-team-basketball-shoes-fkw45p/DZ2906-600,5,144.97,170,Men,Nike,DV0804-200
910,Nike Air Force 1 '07,https://www.nike.com/t/air-force-1-07-mens-shoes-6HPpcT/DV0804-200,1,93.97,110,Men,Nike,DQ9624-400
911,Nike Offcourt Adjust,https://www.nike.com/t/offcourt-adjust-mens-slides-n7mcwr/DQ9624-002,3,34.97,40,Men,Nike,DH2987-112
912,Nike Court Vision Low Next Nature,https://www.nike.com/t/court-vision-low-next-nature-mens-shoes-XjbqFs/DH2987-112,3,80.0,80,Men,Nike,DJ6521-002
913,Nike Alpha Huarache Elite 4 Low,https://www.nike.com/t/alpha-huarache-elite-4-low-mens-baseball-cleats-KhWfZJ/DJ6521-002,11,95.0,95,Men,Nike,DX7998-700
914,Nike Rival Waffle 6,https://www.nike.com/t/rival-waffle-6-road-and-cross-country-racing-shoes-txWgQr/DX7998-700,3,52.97,70,Men,Nike,DR2693-300
915,Nike Kiger 9,https://www.nike.com/t/kiger-9-mens-trail-running-shoes-TjtXhk/DR2693-300,5,104.97,150,Men,Nike,DJ6517-001
916,Nike Alpha Huarache NXT,https://www.nike.com/t/alpha-huarache-nxt-mens-baseball-cleats-LmfTzd/DJ6517-001,6,160.0,160,Men,Nike,DM0259-900
917,Nike Metcon 7 AMP,https://www.nike.com/t/metcon-7-amp-training-shoes-gJT8QZ/DM0259-900,2,111.97,140,Men,Nike,DV3276-600
918,NikeCourt Air Zoom NXT,https://www.nike.com/t/nikecourt-air-zoom-nxt-mens-hard-court-tennis-shoes-RZ86k4/DV3276-600,6,112.97,150,Men,Nike,DX5266-902
919,Nike Gripknit Phantom GX Elite Dynamic Fit FG By You,https://www.nike.com/u/custom-nike-phantom-elite-dynamic-fit-by-you-10001413/6780736307,2,305.0,305,Men,Nike,CT1726-100
920,Nike Court Vintage Premium,https://www.nike.com/t/court-vintage-premium-mens-shoe-Qfq3Gv/CT1726-100,2,68.97,80,Men,Nike,CQ9179-100
921,Nike Court Royale 2 Mid,https://www.nike.com/t/court-royale-2-mid-mens-shoes-fjGNHb/CQ9179-100,1,63.97,70,Men,Nike,DM3494-301
922,Nike SB Chron 2 Canvas,https://www.nike.com/t/sb-chron-2-canvas-skate-shoes-VmcNLG/DM3494-301,6,48.97,65,Men,Nike,805899-202
923,Nike Lunar Force 1,https://www.nike.com/t/lunar-force-1-mens-duckboot-PXSmlg/805899-202,2,157.97,180,Men,Nike,FJ0980-001
924,Nike Zoom KD 3,https://www.nike.com/t/zoom-kd-3-mens-shoes-hWxxGB/FJ0980-001,2,130.0,130,Men,Nike,DX7999-100
925,Nike Rival XC 6,https://www.nike.com/t/rival-xc-6-cross-country-spikes-zcnHpR/DX7999-100,3,70.0,70,Men,Nike,DC8185-010
926,Nike Renew Ride 3,https://www.nike.com/t/renew-ride-3-mens-road-running-shoes-7hTSLw/DC8185-010,4,72.97,85,Men,Nike,CW7635-991
927,Nike Internationalist By You,https://www.nike.com/u/custom-nike-internationalist-by-you-10001559/2209263868,9,110.0,110,Men,Nike,DD9472-040
928,Nike Phantom GX Academy,https://www.nike.com/t/phantom-gx-academy-multi-ground-high-top-soccer-cleats-fg6cTd/DD9472-040,4,75.97,100,Men,Nike,DA5456-001
929,Nike Vapor Edge Pro 360 2,https://www.nike.com/t/vapor-edge-pro-360-2-mens-football-cleats-WkQJFN/DA5456-001,1,135.0,135,Men,Nike,FQ8829-100
930,Nike Air Cross Trainer 3 Low,https://www.nike.com/t/air-cross-trainer-3-low-mens-shoes-l9MqNc/FQ8829-100,6,93.97,125,Men,Nike,DJ7883-300
931,Nike Structure 25,https://www.nike.com/t/structure-25-mens-road-running-shoes-Xsg0D0/DJ7883-300,12,111.97,140,Men,Nike,DQ1872-001
932,Nike Air Force 1 Mid React,https://www.nike.com/t/air-force-1-mid-react-mens-shoes-mRp9m4/DQ1872-001,2,101.97,150,Men,Nike,DV5477-600
933,Nike SB Force 58,https://www.nike.com/t/sb-force-58-skate-shoes-Txk6xG/DV5477-600,7,80.0,80,Men,Nike,FZ0814-900
934,Nike Air Max 97 By You Greatest Gift,https://www.nike.com/u/custom-nike-air-max-97-shoes-by-you-10001676/7623482831,1,195.0,195,Men,Nike,DV1403-002
935,Nike Air Max 1 '86 OG G,https://www.nike.com/t/air-max-1-86-og-g-mens-golf-shoes-qT5Dtm/DV1403-002,4,120.97,160,Men,Nike,FB9891-100
936,Air Jordan 1 High Method of Make,https://www.nike.com/t/air-jordan-1-high-method-of-make-womens-shoes-hCCcBh/FB9891-100,2,155.0,155,Men,Nike,DJ6519-104
937,Nike Alpha Huarache NXT MCS,https://www.nike.com/t/alpha-huarache-nxt-mcs-mens-baseball-cleats-bcrtQk/DJ6519-104,7,150.0,150,Men,Nike,DV2273-900
938,Nike Dunk High By You,https://www.nike.com/u/custom-nike-dunk-high-by-you-shoes-10001378/8569163867,6,155.0,155,Men,Nike,AT5889-407
939,NikePremier 3,https://www.nike.com/t/nikepremier-3-firm-ground-soccer-cleats-SZHrPF/AT5889-407,5,93.97,110,Men,Nike,DV3278-700
940,NikeCourt Zoom Pro,https://www.nike.com/t/nikecourt-zoom-pro-mens-hard-court-tennis-shoes-R4HzXz/DV3278-700,6,85.97,100,Men,Nike,DJ3056-004
941,Nike Space Hippie 01,https://www.nike.com/t/space-hippie-01-shoes-gV6H79/DJ3056-004,3,78.97,130,Men,Nike,CW1648-003
942,Nike Air Max Genome,https://www.nike.com/t/air-max-genome-mens-shoes-f4SHr3/CW1648-003,2,126.97,180,Men,Nike,FD0088-100
943,Nike Huarache 9 Elite LAX,https://www.nike.com/t/huarache-9-elite-lax-lacrosse-cleats-r025t2/FD0088-100,2,130.0,130,Men,Nike,DA1105-400
944,Nike Quest 4,https://www.nike.com/t/quest-4-mens-road-running-shoes-RlpLvS/DA1105-400,2,55.97,75,Men,Nike,
945,Nike Dunk Mid,https://www.nike.com/t/dunk-mid-mens-shoes-RHtFM2/DV0830-001,2,97.97,115,Men,Nike,416355-001
946,Nike Air Monarch IV,https://www.nike.com/t/air-monarch-iv-mens-workout-shoes-extra-wide-G5Xn1k/416355-001,10,68.97,80,Men,Nike,DO9328-004
947,Nike Metcon 8,https://www.nike.com/t/metcon-8-mens-workout-shoes-ppltpW/DO9328-004,9,103.97,130,Men,Nike,DX9428-003
948,Nike Waffle One Leather,https://www.nike.com/t/waffle-one-leather-mens-shoes-MZnzMT/DX9428-003,5,90.97,120,Men,Nike,DV3908-900
949,Nike Air Force 1 Mid By You,https://www.nike.com/u/custom-nike-air-force-1-mid-by-you-shoes-10001368/3229124668,6,145.0,145,Men,Nike,FV0400-001
950,LeBron Witness 8 x FaZe Clan,https://www.nike.com/t/lebron-witness-8-x-faze-clan-basketball-shoes-fSSfm4/FV0400-001,5,93.97,110,Men,Nike,FJ5464-010
951,Nike Terminator High,https://www.nike.com/t/terminator-high-mens-shoes-cNsWST/FJ5464-010,4,74.97,135,Men,Nike,DV4337-300
952,Nike Tiempo Legend 10 Academy,https://www.nike.com/t/tiempo-legend-10-academy-multi-ground-low-top-soccer-cleats-PVVHhx/DV4337-300,4,72.97,85,Men,Nike,DZ3299-400
953,LeBron Witness 7 (Team),https://www.nike.com/t/lebron-witness-7-team-basketball-shoes-vHcv2n/DZ3299-400,7,93.97,110,Men,Nike,DR2695-600
954,Nike Run Swift 3,https://www.nike.com/t/run-swift-3-mens-road-running-shoes-KtXxs0/DR2695-600,6,60.97,80,Men,Nike,DC9835-300
955,Jordan Play,https://www.nike.com/t/jordan-play-mens-slides-GfChd3/DC9835-300,5,36.97,45,Men,Nike,166800C-001
956,Run Star Hike Platform,https://www.nike.com/t/run-star-hike-platform-unisex-shoes-WFMhT5/166800C-001,2,110.0,110,Men,Nike,CZ5478-400
957,Nike Victori One,https://www.nike.com/t/victori-one-mens-shower-slides-ZD82Jn/CZ5478-400,3,25.0,25,Men,Nike,DV2018-600
958,NikeCourt Vapor Lite 2,https://www.nike.com/t/nikecourt-vapor-lite-2-mens-hard-court-tennis-shoes-pHrJH2/DV2018-600,5,63.97,85,Men,Nike,DM8465-100
959,Nike x Ambush Air Adjust Force,https://www.nike.com/t/ambush-air-adjust-force-mens-shoes-QH95Lr/DM8465-100,2,210.0,210,Men,Nike,FJ1056-100
960,Nike Free RN NN SE,https://www.nike.com/t/free-rn-nn-se-mens-road-running-shoes-mtjPzd/FJ1056-100,6,79.97,100,Men,Nike,FJ4036-900
961,Sabrina 1 By You,https://www.nike.com/u/custom-sabrina-1-by-you-10001747/2134461957,1,160.0,160,Men,Nike,DJ5590-103
962,Nike Air Zoom Infinity Tour NEXT% Boa,https://www.nike.com/t/air-zoom-infinity-tour-next-boa-mens-golf-shoes-wide-LxFSGW/DJ5590-103,1,150.97,190,Men,Nike,DC8877-200
963,Nike Air Force 1 '07 QS,https://www.nike.com/t/air-force-1-07-qs-mens-shoes-jsDp4t/DC8877-200,1,130.0,130,Men,Nike,DC7695-100
964,Nike SB Zoom Blazer Low Pro GT,https://www.nike.com/t/sb-zoom-blazer-low-pro-gt-skate-shoes-lzbVB5/DC7695-100,2,85.0,85,Men,Nike,DA8697-001
965,Nike Pegasus Trail 3,https://www.nike.com/t/pegasus-trail-3-mens-trail-running-shoes-QPcRqp/DA8697-001,3,98.97,140,Men,Nike,DV6798-001
966,Nike Air Zoom Victory Tour 3,https://www.nike.com/t/air-zoom-victory-tour-3-mens-golf-shoes-7jpWdB/DV6798-001,6,142.97,190,Men,Nike,DJ4471-121
967,Nike Inflict SE,https://www.nike.com/t/iict-se-wrestling-shoes-7RR1vp/DJ4471-121,1,115.0,115,Men,Nike,DD9482-040
968,Nike Phantom GX Club,https://www.nike.com/t/phantom-gx-club-multi-ground-high-top-soccer-cleats-l5kgZq/DD9482-040,2,56.97,75,Men,Nike,DJ4487-121
