,ShoeName,URL,no_colors,price_reduce,price,Category,Brand,product_code
114,Velocity NITRO™ 2 GORE-TEX® Women's Running ShoesPUMA Black-Purple Pop-Yellow Burst,https://us.puma.com/us/en/pd/velocity-nitro%E2%84%A2-2-gore-tex%C2%AE-womens-running-shoes/377508?swatch=04&referrer-category=womens-shop-all-womens,1,140.00,140.00,Women,Puma,377508_04
115,Deviate NITRO™ 2 'Marathon Series' Women's Running ShoesPUMA Black-Strawberry Burst-Yellow Blaze,https://us.puma.com/us/en/pd/deviate-nitro%E2%84%A2-2-marathon-series-womens-running-shoes/378684?swatch=01&referrer-category=womens-shop-all-womens,1,170.00,170.00,Women,Puma,378684_01
116,Palermo Special Women's SneakersPink Delight-PUMA Green-Gum,https://us.puma.com/us/en/pd/palermo-special-womens-sneakers/397858?swatch=01&referrer-category=womens-shop-all-womens,1,90.00,90.00,Women,Puma,397858_01
117,Puma-180 Corduroy Women's SneakersEucalyptus-PUMA White,https://us.puma.com/us/en/pd/puma-180-corduroy-womens-sneakers/396383?swatch=02&referrer-category=womens-shop-all-womens,1,100.00,100.00,Women,Puma,396383_02
118,SEASONS Explore NITRO™ Women's Hiking ShoesAsh Gray-Alpine Snow-Koral Ice,https://us.puma.com/us/en/pd/seasons-explore-nitro%E2%84%A2-womens-hiking-shoes/377855?swatch=06&referrer-category=womens-shop-all-womens,3,110.00,110.00,Women,Puma,377855_06
119,Palermo SneakersVine-Clementine,https://us.puma.com/us/en/pd/palermo-sneakers/396463?swatch=05&referrer-category=womens-shop-all-womens,5,90.00,90.00,Women,Puma,396463_05
120,PUMA x CIELE ForeverRun NITRO™ Women's Running ShoesPUMA Black,https://us.puma.com/us/en/pd/puma-x-ciele-foreverrun-nitro%E2%84%A2-womens-running-shoes/379288?swatch=01&referrer-category=womens-shop-all-womens,1,160.00,160.00,Women,Puma,379288_01
121,Velophasis Technisch Sneakers Warm White-Yellow Burst-Parakeet Green,https://us.puma.com/us/en/pd/velophasis-technisch-sneakers%C2%A0/390932?swatch=09&referrer-category=womens-shop-all-womens,3,120.00,120.00,Women,Puma,390932_09
122,BMW M Motorsport RS-Puls Women's SneakersPUMA Black-Cool Cobalt-Pop Red,https://us.puma.com/us/en/pd/bmw-m-motorsport-rs-puls-womens-sneakers/307761?swatch=01&referrer-category=womens-shop-all-womens,1,120.00,120.00,Women,Puma,307761_01
123,SEASONS Fast-Trac NITRO™ 2 Women's Running ShoesNeon Sun-Alpine Snow-PUMA Black,https://us.puma.com/us/en/pd/seasons-fast-trac-nitro%E2%84%A2-2-womens-running-shoes/307685?swatch=04&referrer-category=womens-shop-all-womens,2,120.00,120.00,Women,Puma,307685_04
124,SEASONS Fast-Trac NITRO™ 2 Women's Running ShoesAsh Gray-PUMA Black-Koral Ice,https://us.puma.com/us/en/pd/seasons-fast-trac-nitro%E2%84%A2-2-womens-running-shoes/307685?swatch=03&referrer-category=womens-shop-all-womens,2,120.00,120.00,Women,Puma,307685_03
125,Fuse 2.0 Nova Shine Training Women's ShoesPUMA Black-Cool Dark Gray,https://us.puma.com/us/en/pd/fuse-2-0-nova-shine-training-womens-shoes/377942?swatch=01&referrer-category=womens-shop-all-womens,1,100.00,100.00,Women,Puma,377942_01
126,Deviate NITRO™ Elite 2 Women's Running ShoesPUMA White-Fire Orchid-Ultra Blue-PUMA Black,https://us.puma.com/us/en/pd/deviate-nitro%E2%84%A2-elite-2-womens-running-shoes/377787?swatch=03&referrer-category=womens-shop-all-womens,2,200.00,200.00,Women,Puma,377787_03
127,SEASONS Voyage NITRO™ 3 Women's Running ShoesActive Red-Ocean Tropic-Lime Pow,https://us.puma.com/us/en/pd/seasons-voyage-nitro%E2%84%A2-3-womens-running-shoes/377746?swatch=07&referrer-category=womens-shop-all-womens,5,140.00,140.00,Women,Puma,377746_07
128,Velophasis 'Retreat Yourself' Women's SneakersPure Green-Green Illusion,https://us.puma.com/us/en/pd/velophasis-retreat-yourself-womens-sneakers/395997?swatch=01&referrer-category=womens-shop-all-womens,1,120.00,120.00,Women,Puma,395997_01
129,SEASONS Fast-Trac Apex NITRO™ Women's Running ShoesKoral Ice-Cool Mid Gray-PUMA Black,https://us.puma.com/us/en/pd/seasons-fast-trac-apex-nitro%E2%84%A2-womens-running-shoes/378551?swatch=04&referrer-category=womens-shop-all-womens,1,150.00,150.00,Women,Puma,378551_04
130,PUMA x LEMLEM Velocity NITRO™ 2 Women's Running ShoesGhost Pepper-PUMA Black-Pink Glimmer,https://us.puma.com/us/en/pd/puma-x-lemlem-velocity-nitro%E2%84%A2-2-womens-running-shoes/379115?swatch=01&referrer-category=womens-shop-all-womens,1,160.00,160.00,Women,Puma,379115_01
131,PUMA x CIELE Fast-R NITRO™ Elite Women's Running ShoesDusty Tan,https://us.puma.com/us/en/pd/puma-x-ciele-fast-r-nitro%E2%84%A2-elite-womens-running-shoes/378435?swatch=02&referrer-category=womens-shop-all-womens,1,250.00,250.00,Women,Puma,378435_02
132,Fast-FWD NITRO™ Elite Women's Running ShoesFire Orchid-Ultra Blue-PUMA White,https://us.puma.com/us/en/pd/fast-fwd-nitro%E2%84%A2-elite-womens-running-shoes/376592?swatch=05&referrer-category=womens-shop-all-womens,1,220.00,220.00,Women,Puma,376592_05
133,SEASONS Explore NITRO™ Women's Hiking ShoesDark Jasper-PUMA Black-Fire Orchid,https://us.puma.com/us/en/pd/seasons-explore-nitro%E2%84%A2-womens-hiking-shoes/377855?swatch=08&referrer-category=womens-shop-all-womens,3,110.00,110.00,Women,Puma,377855_08
134,PWR NITRO™ Squared Women's Training ShoesPUMA Black-PUMA White,https://us.puma.com/us/en/pd/pwr-nitro%E2%84%A2-squared-womens-training-shoes/378688?swatch=01&referrer-category=womens-shop-all-womens,3,120.00,120.00,Women,Puma,378688_01
135,Palermo Women's Leather SneakersPUMA White-Vapor Gray-Gum,https://us.puma.com/us/en/pd/palermo-womens-leather-sneakers/397647?swatch=01&referrer-category=womens-shop-all-womens,2,90.00,90.00,Women,Puma,397647_01
136,PUMA x LEMLEM NITRO™ Luxe Training Shoes WomenYellow Burst-Racing Blue-Pink Glimmer,https://us.puma.com/us/en/pd/puma-x-lemlem-nitro%E2%84%A2-luxe-training-shoes-women/379040?swatch=01&referrer-category=womens-shop-all-womens,1,130.00,130.00,Women,Puma,379040_01
137,Palermo SneakersFresh Mint-Fast Pink,https://us.puma.com/us/en/pd/palermo-sneakers/396463?swatch=02&referrer-category=womens-shop-all-womens,5,90.00,90.00,Women,Puma,396463_02
138,Deviate NITRO™ 2 Women's Running ShoesPoison Pink-PUMA Black-PUMA White,https://us.puma.com/us/en/pd/deviate-nitro%E2%84%A2-2-womens-running-shoes/376855?swatch=25&referrer-category=womens-shop-all-womens,3,160.00,160.00,Women,Puma,376855_25
139,Cali Dream Leather Women's SneakersPuma Black,https://us.puma.com/us/en/pd/cali-dream-leather-womens-sneakers/383157?swatch=02&referrer-category=womens-shop-all-womens,1,90.00,90.00,Women,Puma,383157_02
140,Deviate NITRO™ Elite 2 Women's Running ShoesFire Orchid-Ultra Blue-PUMA White,https://us.puma.com/us/en/pd/deviate-nitro%E2%84%A2-elite-2-womens-running-shoes/377787?swatch=02&referrer-category=womens-shop-all-womens,2,200.00,200.00,Women,Puma,377787_02
141,Fuse 2.0 Women's Training ShoesPuma Black-Metallic Gold,https://us.puma.com/us/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=01&referrer-category=womens-shop-all-womens,3,90.00,90.00,Women,Puma,376169_01
142,Fast-R NITRO™ Elite Women's Running ShoesFor All Time Red-Ultra Blue,https://us.puma.com/us/en/pd/fast-r-nitro%E2%84%A2-elite-womens-running-shoes/376311?swatch=04&referrer-category=womens-shop-all-womens,2,260.00,260.00,Women,Puma,376311_04
143,SEASONS Voyage NITRO™ 2 Women's Running ShoesAdriatic-PUMA Black-Ravish,https://us.puma.com/us/en/pd/seasons-voyage-nitro%E2%84%A2-2-womens-running-shoes/376946?swatch=08&referrer-category=womens-shop-all-womens,1,130.00,130.00,Women,Puma,376946_08
144,STEWIE x TEAM Stewie 2 Women's Basketball ShoesPUMA Black-PUMA White,https://us.puma.com/us/en/pd/stewie-x-team-stewie-2-womens-basketball-shoes/379082?swatch=05&referrer-category=womens-shop-all-womens,6,125.00,125.00,Women,Puma,379082_05
145,STEWIE x TEAM Stewie 2 Women's Basketball ShoesPUMA White-Clyde Royal,https://us.puma.com/us/en/pd/stewie-x-team-stewie-2-womens-basketball-shoes/379082?swatch=04&referrer-category=womens-shop-all-womens,6,125.00,125.00,Women,Puma,379082_04
146,Fast-R NITRO™ Elite Women's Running ShoesPUMA White-Fire Orchid,https://us.puma.com/us/en/pd/fast-r-nitro%E2%84%A2-elite-womens-running-shoes/376311?swatch=05&referrer-category=womens-shop-all-womens,2,260.00,260.00,Women,Puma,376311_05
147,STEWIE x TEAM Stewie 2 Women's Basketball ShoesPUMA White-For All Time Red,https://us.puma.com/us/en/pd/stewie-x-team-stewie-2-womens-basketball-shoes/379082?swatch=03&referrer-category=womens-shop-all-womens,6,125.00,125.00,Women,Puma,379082_03
148,STEWIE x TEAM Stewie 2 Women's Basketball ShoesPUMA White-PUMA Black,https://us.puma.com/us/en/pd/stewie-x-team-stewie-2-womens-basketball-shoes/379082?swatch=02&referrer-category=womens-shop-all-womens,6,125.00,125.00,Women,Puma,379082_02
149,STEWIE x TEAM Stewie 2 Women's Basketball ShoesPUMA White-Platinum Gray,https://us.puma.com/us/en/pd/stewie-x-team-stewie-2-womens-basketball-shoes/379082?swatch=01&referrer-category=womens-shop-all-womens,6,125.00,125.00,Women,Puma,379082_01
150,STEWIE x TEAM Stewie 2 Women's Basketball ShoesPlatinum Gray-PUMA White,https://us.puma.com/us/en/pd/stewie-x-team-stewie-2-womens-basketball-shoes/379082?swatch=06&referrer-category=womens-shop-all-womens,6,125.00,125.00,Women,Puma,379082_06
151,Cali Court Fall Tones Women's SneakersWarm White-Toasted Almond-Cashew,https://us.puma.com/us/en/pd/cali-court-fall-tones-womens-sneakers/396444?swatch=01&referrer-category=womens-shop-all-womens,1,85.00,85.00,Women,Puma,396444_01
152,Clyde ATL SneakersBright Melon-Frosted Ivory,https://us.puma.com/us/en/pd/clyde-atl-sneakers/393084?swatch=01&referrer-category=womens-shop-all-womens,1,90.00,90.00,Women,Puma,393084_01
153,Palermo Women's SneakersCobalt Glaze-PUMA White,https://us.puma.com/us/en/pd/palermo-womens-sneakers/397643?swatch=07&referrer-category=womens-shop-all-womens,2,90.00,90.00,Women,Puma,397643_07
154,PUMA x TROPHY HUNTING All-Pro NITRO™ Women's Basketball ShoesFrosted Ivory-Pebble,https://us.puma.com/us/en/pd/puma-x-trophy-hunting-all-pro-nitro%E2%84%A2-womens-basketball-shoes/379181?swatch=01&referrer-category=womens-shop-all-womens,1,110.00,110.00,Women,Puma,379181_01
155,ForeverRun NITRO™ Women's Running ShoesKoral Ice-Speed Green,https://us.puma.com/us/en/pd/foreverrun-nitro%E2%84%A2-womens-running-shoes/378469?swatch=01&referrer-category=womens-shop-all-womens,1,160.00,160.00,Women,Puma,378469_01
156,STEWIE x STEW YORK Stewie 2 Women's Basketball ShoesElectric Peppermint-PUMA Gold,https://us.puma.com/us/en/pd/stewie-x-stew-york-stewie-2-womens-basketball-shoes/310565?swatch=01&referrer-category=womens-shop-all-womens,1,125.00,125.00,Women,Puma,310565_01
157,PUMA x TROPHY HUNTING Suede Women's SneakersVine-Frosted Ivory,https://us.puma.com/us/en/pd/puma-x-trophy-hunting-suede-womens-sneakers/394175?swatch=01&referrer-category=womens-shop-all-womens,1,90.00,90.00,Women,Puma,394175_01
158,Fuse 2.0 Women's Training ShoesPUMA Black-Icy Blue-Speed Green,https://us.puma.com/us/en/pd/fuse-2-0-womens-training-shoes/376169?swatch=12&referrer-category=womens-shop-all-womens,3,100.00,100.00,Women,Puma,376169_12
159,PUMA x TROPHY HUNTING Slipstream Lo Women's SneakersFrosted Ivory-Eggnog,https://us.puma.com/us/en/pd/puma-x-trophy-hunting-slipstream-lo-womens-sneakers/394174?swatch=01&referrer-category=womens-shop-all-womens,1,130.00,130.00,Women,Puma,394174_01
160,Mayze Mix Women's SneakersPUMA White-Icy Blue,https://us.puma.com/us/en/pd/mayze-mix-womens-sneakers/387468?swatch=06&referrer-category=womens-shop-all-womens,1,90.00,90.00,Women,Puma,387468_06
161,PWR XX NITRO™ Luxe Women's Training ShoesDark Clove-PUMA Black-Rose Gold,https://us.puma.com/us/en/pd/pwr-xx-nitro%E2%84%A2-luxe-womens-training-shoes/377892?swatch=10&referrer-category=womens-shop-all-womens,1,110.00,110.00,Women,Puma,377892_10
162,Defy Mid Women's Training ShoesPuma Black-Gold,https://us.puma.com/us/en/pd/defy-mid-womens-training-shoes/195027?swatch=02&referrer-category=womens-shop-all-womens,1,59.99,100.00,Women,Puma,195027_02
163,Mayze Chelsea Suede Women's BootsPuma Black,https://us.puma.com/us/en/pd/mayze-chelsea-suede-womens-boots/382829?swatch=01&referrer-category=womens-shop-all-womens,2,79.99,100.00,Women,Puma,382829_01
164,Future Rider PEB Women's SneakersPUMA White-Frosted Ivory-Puma Team Gold,https://us.puma.com/us/en/pd/future-rider-peb-womens-sneakers/392699?swatch=01&referrer-category=womens-shop-all-womens,1,59.99,80.00,Women,Puma,392699_01
165,CA Pro Embroidered Women's SneakersPUMA White-Peach Smoothie-Flaxen,https://us.puma.com/us/en/pd/ca-pro-embroidered-womens-sneakers/396073?swatch=01&referrer-category=womens-shop-all-womens,1,47.99,80.00,Women,Puma,396073_01
166,CA Pro PRM Women's SneakersFeather Gray-Warm White,https://us.puma.com/us/en/pd/ca-pro-prm-womens-sneakers/394750?swatch=02&referrer-category=womens-shop-all-womens,1,47.99,80.00,Women,Puma,394750_02
167,Mayze Chelsea Suede Women's BootsTaffy,https://us.puma.com/us/en/pd/mayze-chelsea-suede-womens-boots/382829?swatch=04&referrer-category=womens-shop-all-womens,2,79.99,100.00,Women,Puma,382829_04
168,Future Rider Concrete Camo SneakersInky Blue-PUMA Black-Sand Dune,https://us.puma.com/us/en/pd/future-rider-concrete-camo-sneakers/396672?swatch=01&referrer-category=womens-shop-all-womens,1,72.99,85.00,Women,Puma,396672_01
169,RS-X 'Women On The Ball' Women's SneakersHot Heat-Frosted Ivory,https://us.puma.com/us/en/pd/rs-x-women-on-the-ball-womens-sneakers/392514?swatch=01&referrer-category=womens-shop-all-womens,1,59.99,110.00,Women,Puma,392514_01
170,Defy Varsity Mid Women's SneakersPuma White-Metallic Gold,https://us.puma.com/us/en/pd/defy-varsity-mid-womens-sneakers/191667?swatch=02&referrer-category=womens-shop-all-womens,1,54.99,100.00,Women,Puma,191667_02
171,Suede Classic XXI Women's SneakersIcy Blue-PUMA White,https://us.puma.com/us/en/pd/suede-classic-xxi-womens-sneakers/381410?swatch=85&referrer-category=womens-shop-all-womens,6,49.99,75.00,Women,Puma,381410_85
172,Shibusa Women's SlidesPUMA Black-PUMA Black,https://us.puma.com/us/en/pd/shibusa-womens-slides/389082?swatch=01&referrer-category=womens-shop-all-womens,2,29.99,50.00,Women,Puma,389082_01
173,RS-X Efekt Lux Women's SneakersIsland Pink-PUMA White,https://us.puma.com/us/en/pd/rs-x-efekt-lux-womens-sneakers/393771?swatch=01&referrer-category=womens-shop-all-womens,1,65.99,120.00,Women,Puma,393771_01
174,Mayze Stack Chelsea Women's Winter BootsPUMA Black,https://us.puma.com/us/en/pd/mayze-stack-chelsea-womens-winter-boots/393201?swatch=03&referrer-category=womens-shop-all-womens,2,87.99,110.00,Women,Puma,393201_03
175,Mayze Mid Gentle Women's SneakersPUMA Black,https://us.puma.com/us/en/pd/mayze-mid-gentle-womens-sneakers/393085?swatch=01&referrer-category=womens-shop-all-womens,1,79.99,100.00,Women,Puma,393085_01
176,Suede Classic Selflove Women's SneakersAsh Gray-Frosted Ivory,https://us.puma.com/us/en/pd/suede-classic-selflove-womens-sneakers/393031?swatch=02&referrer-category=womens-shop-all-womens,2,44.99,80.00,Women,Puma,393031_02
177,Suede Classic Selflove Women's SneakersWarm White-Granola,https://us.puma.com/us/en/pd/suede-classic-selflove-womens-sneakers/393031?swatch=01&referrer-category=womens-shop-all-womens,2,44.99,80.00,Women,Puma,393031_01
178,PUMA NYC Rider FV Flagship Play Women's SneakersParisian Night-Pristine-Warm Earth,https://us.puma.com/us/en/pd/puma-nyc-rider-fv-flagship-play-womens-sneakers/393343?swatch=01&referrer-category=womens-shop-all-womens,1,54.99,100.00,Women,Puma,393343_01
179,Mayze Stack Chelsea Women's Winter BootsChocolate Chip,https://us.puma.com/us/en/pd/mayze-stack-chelsea-womens-winter-boots/393201?swatch=02&referrer-category=womens-shop-all-womens,2,87.99,110.00,Women,Puma,393201_02
180,Cali Dream Preppy Women's SneakersPUMA White-Warm White-Pearl Pink,https://us.puma.com/us/en/pd/cali-dream-preppy-womens-sneakers/389876?swatch=02&referrer-category=womens-shop-all-womens,1,49.99,90.00,Women,Puma,389876_02
181,Cali Dream Star Quality Women's SneakersPuma White-Nimbus Cloud,https://us.puma.com/us/en/pd/cali-dream-star-quality-womens-sneakers/387150?swatch=01&referrer-category=womens-shop-all-womens,1,49.99,90.00,Women,Puma,387150_01
182,PUMA x LEMLEM Slipstream Mid Sneakers WomenGhost Pepper-Frosty Pink,https://us.puma.com/us/en/pd/puma-x-lemlem-slipstream-mid-sneakers-women/393987?swatch=01&referrer-category=womens-shop-all-womens,1,92.99,110.00,Women,Puma,393987_01
183,ULTRA ULTIMATE FG/AG Women's Soccer CleatsPUMA White-PUMA Black-Fire Orchid,https://us.puma.com/us/en/pd/ultra-ultimate-fg-ag-womens-soccer-cleats/107507?swatch=01&referrer-category=womens-shop-all-womens,2,164.99,220.00,Women,Puma,107507_01
184,KING ULTIMATE FG/AG Women's Soccer CleatsPUMA White-PUMA Black-Fast Yellow-Electric Peppermint,https://us.puma.com/us/en/pd/king-ultimate-fg-ag-womens-soccer-cleats/107262?swatch=02&referrer-category=womens-shop-all-womens,1,159.99,200.00,Women,Puma,107262_02
185,Suede Artisan Women's SneakersWarm White-PUMA White,https://us.puma.com/us/en/pd/suede-artisan-womens-sneakers/389844?swatch=01&referrer-category=womens-shop-all-womens,1,39.99,75.00,Women,Puma,389844_01
186,PUMA x LIBERTY Mayze Women's SneakersWarm White-PUMA Black,https://us.puma.com/us/en/pd/puma-x-liberty-mayze-womens-sneakers/394885?swatch=01&referrer-category=womens-shop-all-womens,1,59.99,120.00,Women,Puma,394885_01
187,Suede Brand Love Women's SneakersPUMA Black-Hot Heat,https://us.puma.com/us/en/pd/suede-brand-love-womens-sneakers/395480?swatch=01&referrer-category=womens-shop-all-womens,1,44.99,75.00,Women,Puma,395480_01
188,Slipstream Women's SneakersPUMA White-Peach Smoothie,https://us.puma.com/us/en/pd/slipstream-womens-sneakers/386270?swatch=15&referrer-category=womens-shop-all-womens,4,44.99,85.00,Women,Puma,386270_15
189,KING ULTIMATE FG/AG Women's Soccer CleatsSilver Sky-PUMA Black-Fire Orchid,https://us.puma.com/us/en/pd/king-ultimate-fg-ag-womens-soccer-cleats/107565?swatch=01&referrer-category=womens-shop-all-womens,2,149.99,200.00,Women,Puma,107565_01
190,Shibusa Women's SlidesPristine-Pristine,https://us.puma.com/us/en/pd/shibusa-womens-slides/389082?swatch=02&referrer-category=womens-shop-all-womens,2,29.99,50.00,Women,Puma,389082_02
191,Teveris NITRO™ Tonal Women's SneakersAsh Gray-Concrete Gray-Sedate Gray-Alpine Snow-PUMA Silver,https://us.puma.com/us/en/pd/teveris-nitro%E2%84%A2-tonal-womens-sneakers/395119?swatch=01&referrer-category=womens-shop-all-womens,1,79.99,100.00,Women,Puma,395119_01
192,Mayze Stack Luxe Women's SneakersPUMA White-Marshmallow,https://us.puma.com/us/en/pd/mayze-stack-luxe-womens-sneakers/389853?swatch=04&referrer-category=womens-shop-all-womens,2,56.99,95.00,Women,Puma,389853_04
193,Capri Royale Suede SneakersFlat Dark Gray-Frosted Ivory,https://us.puma.com/us/en/pd/capri-royale-suede-sneakers/393752?swatch=01&referrer-category=womens-shop-all-womens,2,44.99,80.00,Women,Puma,393752_01
194,PUMA x LEMLEM Suede Women's SneakersFrosty Pink-Ghost Pepper,https://us.puma.com/us/en/pd/puma-x-lemlem-suede-womens-sneakers/394009?swatch=01&referrer-category=womens-shop-all-womens,1,68.99,85.00,Women,Puma,394009_01
195,TRC Mira Summer Women's SneakersGranola-Day Dream,https://us.puma.com/us/en/pd/trc-mira-summer-womens-sneakers/389894?swatch=02&referrer-category=womens-shop-all-womens,1,49.99,100.00,Women,Puma,389894_02
196,Capri Royale Suede SneakersConcrete Gray-Frosted Ivory,https://us.puma.com/us/en/pd/capri-royale-suede-sneakers/393752?swatch=02&referrer-category=womens-shop-all-womens,2,44.99,80.00,Women,Puma,393752_02
197,RS-X Faded Women's SneakersGlowing Pink-Desert Clay-PUMA White,https://us.puma.com/us/en/pd/rs-x-faded-womens-sneakers/392884?swatch=02&referrer-category=womens-shop-all-womens,1,65.99,120.00,Women,Puma,392884_02
198,Slipstream Women's SneakersPUMA White-Lavender Fog-Anise Flower,https://us.puma.com/us/en/pd/slipstream-womens-sneakers/386270?swatch=09&referrer-category=womens-shop-all-womens,4,44.99,85.00,Women,Puma,386270_09
199,Teveris NITRO™ Preppy Women's SneakersPUMA White-Pearl Pink,https://us.puma.com/us/en/pd/teveris-nitro%E2%84%A2-preppy-womens-sneakers/391096?swatch=02&referrer-category=womens-shop-all-womens,1,65.99,100.00,Women,Puma,391096_02
200,Teveris NITRO™ Metallic Women's SneakersPUMA White-Summer Green,https://us.puma.com/us/en/pd/teveris-nitro%E2%84%A2-metallic-womens-sneakers/391098?swatch=07&referrer-category=womens-shop-all-womens,2,49.99,100.00,Women,Puma,391098_07
201,Suede Classic Beach Days Women's SneakersFrosty Pink-Flaxen,https://us.puma.com/us/en/pd/suede-classic-beach-days-womens-sneakers/393032?swatch=01&referrer-category=womens-shop-all-womens,2,39.99,80.00,Women,Puma,393032_01
202,BMW M Motorsport Spina NITRO™ Women's SneakersPUMA White-Pop Red,https://us.puma.com/us/en/pd/bmw-m-motorsport-spina-nitro%E2%84%A2-womens-sneakers/307874?swatch=01&referrer-category=womens-shop-all-womens,1,69.99,130.00,Women,Puma,307874_01
203,PUMA x THE RAGGED PRIEST Slipstream Women's SneakersPUMA Black-Vivid Violet,https://us.puma.com/us/en/pd/puma-x-the-ragged-priest-slipstream-womens-sneakers/391013?swatch=01&referrer-category=womens-shop-all-womens,2,63.99,95.00,Women,Puma,391013_01
204,Mayze Artisan Women's SneakersPUMA White,https://us.puma.com/us/en/pd/mayze-artisan-womens-sneakers/391086?swatch=01&referrer-category=womens-shop-all-womens,1,49.99,95.00,Women,Puma,391086_01
205,Slipstream Infuse Women's SneakersToasted-PUMA White,https://us.puma.com/us/en/pd/slipstream-infuse-womens-sneakers/393777?swatch=01&referrer-category=womens-shop-all-womens,1,54.99,100.00,Women,Puma,393777_01
206,Suede Classic Beach Days Women's SneakersWarm White-Spring Fern,https://us.puma.com/us/en/pd/suede-classic-beach-days-womens-sneakers/393032?swatch=02&referrer-category=womens-shop-all-womens,2,39.99,80.00,Women,Puma,393032_02
207,PUMA x THE RAGGED PRIEST Slipstream Women's SneakersPUMA White-Vivid Violet,https://us.puma.com/us/en/pd/puma-x-the-ragged-priest-slipstream-womens-sneakers/391013?swatch=02&referrer-category=womens-shop-all-womens,2,63.99,95.00,Women,Puma,391013_02
208,Slipstream Luxury Women's SneakersGranola-PUMA White,https://us.puma.com/us/en/pd/slipstream-luxury-womens-sneakers/393193?swatch=01&referrer-category=womens-shop-all-womens,1,49.99,85.00,Women,Puma,393193_01
209,Teveris NITRO™ Metallic Women's SneakersPUMA White-Warm White,https://us.puma.com/us/en/pd/teveris-nitro%E2%84%A2-metallic-womens-sneakers/391098?swatch=01&referrer-category=womens-shop-all-womens,2,49.99,100.00,Women,Puma,391098_01
210,TRC Mira Brighter Days Women's SneakersPUMA White-Ravish,https://us.puma.com/us/en/pd/trc-mira-brighter-days-womens-sneakers/389893?swatch=01&referrer-category=womens-shop-all-womens,1,54.99,100.00,Women,Puma,389893_01
211,PUMA x DUA LIPA Cell Dome King Women's SneakersPuma Black-Poppy Red-Blue Glow,https://us.puma.com/us/en/pd/puma-x-dua-lipa-cell-dome-king-womens-sneakers/387289?swatch=01&referrer-category=womens-shop-all-womens,1,59.99,150.00,Women,Puma,387289_01
212,CA Pro NYC Women's SneakersSand Dune-Green Fog-Fall Foliage,https://us.puma.com/us/en/pd/ca-pro-nyc-womens-sneakers/396115?swatch=01&referrer-category=womens-shop-all-womens,1,54.99,100.00,Women,Puma,396115_01
213,Suede Classic XXI Women's SneakersLily Pad-Lily Pad,https://us.puma.com/us/en/pd/suede-classic-xxi-womens-sneakers/381410?swatch=73&referrer-category=womens-shop-all-womens,6,44.99,75.00,Women,Puma,381410_73
214,Suede Mayu Women's SandalsFast Yellow-Marble-Warm White,https://us.puma.com/us/en/pd/suede-mayu-womens-sandals/383380?swatch=06&referrer-category=womens-shop-all-womens,1,39.99,70.00,Women,Puma,383380_06
215,Mayze Stack Leather Women's SneakersPuma Black,https://us.puma.com/us/en/pd/mayze-stack-leather-womens-sneakers/384412?swatch=02&referrer-category=womens-shop-all-womens,1,59.99,115.00,Women,Puma,384412_02
216,Slipstream Uninvisible Women's SneakersPUMA White-Pristine,https://us.puma.com/us/en/pd/slipstream-uninvisible-womens-sneakers/391226?swatch=01&referrer-category=womens-shop-all-womens,1,58.99,95.00,Women,Puma,391226_01
217,ULTRA ULTIMATE Brillance FG/AG Women's Soccer CleatsPUMA White-PUMA Black-Spring Lavender-Minty Burst,https://us.puma.com/us/en/pd/ultra-ultimate-brillance-fg-ag-womens-soccer-cleats/107329?swatch=01&referrer-category=womens-shop-all-womens,1,106.99,220.00,Women,Puma,107329_01
218,TRC Mira Star Quality Women's SneakersPuma White-Nimbus Cloud,https://us.puma.com/us/en/pd/trc-mira-star-quality-womens-sneakers/387157?swatch=01&referrer-category=womens-shop-all-womens,1,49.99,100.00,Women,Puma,387157_01
219,Slipstream Women's SneakersPUMA White-Spring Lavender,https://us.puma.com/us/en/pd/slipstream-womens-sneakers/386270?swatch=14&referrer-category=womens-shop-all-womens,4,44.99,85.00,Women,Puma,386270_14
220,PUMA x LIBERTY Slipstream Women's SneakersVine-Pristine,https://us.puma.com/us/en/pd/puma-x-liberty-slipstream-womens-sneakers/391570?swatch=01&referrer-category=womens-shop-all-womens,1,70.99,95.00,Women,Puma,391570_01
221,Suede Camowave Earth Women's SneakersDusty Tan-Granola-PUMA White,https://us.puma.com/us/en/pd/suede-camowave-earth-womens-sneakers/393402?swatch=03&referrer-category=womens-shop-all-womens,1,42.99,85.00,Women,Puma,393402_03
222,PUMA x RON FUNCHES RS-X Women's Sneaker Platinum Gray-Platinum Gray,https://us.puma.com/us/en/pd/puma-x-ron-funches-rs-x-womens-sneaker%C2%A0/389161?swatch=01&referrer-category=womens-shop-all-womens,1,59.99,120.00,Women,Puma,389161_01
223,Suede NYC Women's SneakersGreen Fog-PUMA White-Sand Dune,https://us.puma.com/us/en/pd/suede-nyc-womens-sneakers/396113?swatch=01&referrer-category=womens-shop-all-womens,1,42.99,85.00,Women,Puma,396113_01
224,Slipstream Women's SneakersPuma White-Marshmallow-Purple Charcoal,https://us.puma.com/us/en/pd/slipstream-womens-sneakers/386270?swatch=02&referrer-category=womens-shop-all-womens,4,44.99,85.00,Women,Puma,386270_02
